scan_time,symbol,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons,sector,industry,technical_score,technical_reasons,fundamental_scan_time,company_name,sector_yf,industry_yf,market_cap,market_cap_cr,trailing_pe,forward_pe,price_to_book,debt_to_equity,roe,roa,operating_margin,net_profit_margin,gross_margin,revenue_growth,earnings_growth,current_ratio,quick_ratio,total_cash,total_cash_cr,total_debt,total_debt_cr,free_cashflow,free_cashflow_cr,operating_cashflow,operating_cashflow_cr,dividend_yield,beta,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_risk_penalty,fundamental_score,sector_fundamental_adjustment,sector_adjusted_fundamental_score,fundamental_reasons,fundamental_risks,active_fundamental_score,relative_scan_time,return_1m,return_3m,return_6m,nifty_1m_return,nifty_3m_return,nifty_6m_return,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank,sector_count,sector_rank_pct,sector_score,risk_reasons,final_conviction_score,score_band,range_scan_time,range_status,range_score,range_low,range_high,absolute_range_low,absolute_range_high,range_width_pct,absolute_range_width_pct,current_position_pct,upside_to_range_high_pct,downside_to_range_low_pct,inside_range_pct,lower_touch_days,upper_touch_days,range_stability_score,range_width_score,range_position_score,range_bounce_score,range_quality_risk_score,range_rsi,range_volume_ratio,range_breakdown_buffer_pct,range_breakout_buffer_pct,is_range_breakdown,is_range_breakout,range_reasons
07.09.2026 at 10:01 AM IST,JKPAPER,423.6,4.39,301.69,440.18,40.41,3.77,68.77,379.59,357.05,429750.6,696179.0,1.62,Bullish,30,20,0,10,0,60,50.84,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion",Basic Materials,Paper & Paper Products,75,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",06.09.2026 at 01:31 PM IST,JK Paper Limited,Basic Materials,Paper & Paper Products,73551953920.0,7355.2,23.19,6.6,1.33,44.54,,,10.12,4.34,31.41,12.7,49.6,,,5798300160.0,579.83,25775200256.0,2577.52,,0.0,,0.0,99.0,0.32,GENERAL,3.0,15.0,7.0,0.0,13.0,5.0,33.0,4.0,37.0,"Strong earnings growth, Low debt, Forward PE improving, General low debt support, General growth support",Abnormally high dividend yield,37.0,07.09.2026 at 10:05 AM IST,8.94,23.57,30.8,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,328,0.61,30.92,,50.84,C Neutral,07.09.2026 at 10:07 AM IST,Range Breakout Watch,60.74,336.85,393.32,304.85,427.0,16.77,40.07,100.0,-7.18,20.51,80.0,22.0,41.0,87.5,100.0,5.0,63.0,54.44,70.66,1.68,25.8,7.74,False,True,80.0% closes stayed inside robust range | Range width is 16.8% | Current position is 100.0% inside range | Upside to range high is -7.2% | Downside to range low is 20.5% | Price is above upper range with elevated volume | Stock is near upper band
07.09.2026 at 10:01 AM IST,BALUFORGE,562.8,-1.97,341.05,696.84,65.02,19.24,53.6,494.98,497.79,3138979.65,319438.0,0.1,Bullish,30,20,0,0,0,50,50.83,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Industrials,Metal Fabrication,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",06.09.2026 at 01:31 PM IST,Balu Forge Industries Limited,Industrials,Metal Fabrication,66379075584.0,6637.91,23.72,,3.75,9.52,,,27.09,22.81,35.57,29.0,88.0,,,889985984.0,89.0,1518694016.0,151.87,,0.0,,0.0,3.0,0.63,METALS_MINING,12.0,20.0,11.0,0.0,8.0,0.0,51.0,6.0,57.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Reasonable cash coverage, Low debt, Controlled metal sector debt, Commodity dividend support",,57.0,07.09.2026 at 10:05 AM IST,22.29,31.9,20.28,,,,0,0,0,55,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",3.0,415,0.72,30.85,Low volume participation,50.83,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,60.64,437.34,559.21,385.0,650.0,27.87,68.83,100.0,-1.09,22.65,80.0,37.0,19.0,87.5,80.0,5.0,80.0,63.44,54.67,0.13,29.28,1.11,False,False,80.0% closes stayed inside robust range | Range width is 27.9% | Current position is 100.0% inside range | Upside to range high is -1.1% | Downside to range low is 22.7% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,CDSL,1420.5,1.86,1106.21,1658.57,28.41,14.35,60.67,1361.94,1332.19,1264723.95,584710.0,0.46,Bullish,30,20,8,0,0,58,50.83,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low",Financial Services,Capital Markets,55,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",06.09.2026 at 01:31 PM IST,Central Depository Services (India) Limited,Financial Services,Capital Markets,291471392768.0,29147.14,61.74,46.89,14.87,0.11,23.91,16.64,38.09,36.92,100.0,4.2,-19.9,2.92,2.46,8091618816.0,809.16,21998000.0,2.2,2601876224.0,260.19,4666216960.0,466.62,91.0,0.39,FINANCIAL,23.0,2.0,20.0,20.0,5.0,13.0,57.0,1.0,58.0,"Strong ROE, Strong operating margin, Cash covers debt, Low debt, Positive operating cash flow, Positive free cash flow, Cash flow supports profitability, Forward PE improving, Strong financial ROE","Negative earnings growth, Expensive price-to-book, Abnormally high dividend yield, Expensive financial P/B",58.0,07.09.2026 at 10:05 AM IST,6.99,20.87,15.15,,,,0,0,0,48,"Positive 1M return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",4.0,215,1.86,31.84,"Low volume participation, Earnings contraction",50.83,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,63.21,1193.14,1394.62,1116.3,1453.1,16.89,30.17,100.0,-2.21,16.34,80.0,33.0,29.0,87.5,100.0,5.0,70.0,63.89,66.35,0.6,19.53,2.26,False,False,80.0% closes stayed inside robust range | Range width is 16.9% | Current position is 100.0% inside range | Upside to range high is -2.2% | Downside to range low is 16.3% | Stock is near upper band
07.09.2026 at 10:01 AM IST,WSTCSTPAPR,668.95,2.88,373.12,674.9,79.28,0.88,66.86,578.04,476.88,394262.9,147618.0,0.37,Bullish,30,20,0,0,0,50,50.79,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Basic Materials,Paper & Paper Products,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,West Coast Paper Mills Limited,Basic Materials,Paper & Paper Products,43116728320.0,4311.67,18.76,,1.2,8.24,,,13.72,5.25,35.41,10.1,145.3,,,11953866752.0,1195.39,3450541056.0,345.05,,0.0,,0.0,46.0,0.01,GENERAL,3.0,15.0,12.0,0.0,12.0,5.0,37.0,2.0,39.0,"Strong earnings growth, Cash covers debt, Low debt, General low debt support",Abnormally high dividend yield,39.0,07.09.2026 at 10:05 AM IST,14.4,39.07,72.52,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,328,0.3,30.92,Low volume participation,50.79,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,51.92,446.03,611.87,395.55,674.9,37.18,70.62,100.0,-8.75,33.48,80.0,15.0,22.0,87.5,50.0,5.0,70.0,55.33,63.68,0.38,50.34,9.59,False,False,80.0% closes stayed inside robust range | Range width is 37.2% | Current position is 100.0% inside range | Upside to range high is -8.8% | Downside to range low is 33.5% | Stock is near upper band
07.09.2026 at 10:01 AM IST,DOLPHIN,721.5,7.05,322.0,741.4,124.07,2.68,80.19,468.82,423.42,168271.95,297345.0,1.77,Bullish,30,5,0,10,0,45,50.72,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Volume expansion",Energy,Oil & Gas Equipment & Services,62,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",06.09.2026 at 01:31 PM IST,Dolphin Offshore Enterprises (India) Limited,Energy,Oil & Gas Equipment & Services,27083100160.0,2708.31,37.61,,7.66,57.5,,,47.65,50.42,76.69,160.6,30.7,,,437564992.0,43.76,2032076032.0,203.21,,0.0,,0.0,,0.06,ENERGY_UTILITIES,12.0,20.0,4.0,0.0,2.0,0.0,38.0,0.0,38.0,"Strong operating margin, Strong revenue growth, Strong earnings growth",,38.0,07.09.2026 at 10:05 AM IST,73.92,87.36,59.37,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,30,3.33,37.78,,50.72,C Neutral,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,376.84,604.13,358.45,741.4,60.31,106.83,100.0,-16.64,48.0,80.0,33.0,13.0,87.5,20.0,5.0,63.0,54.85,69.86,1.77,92.32,19.97,False,True,80.0% closes stayed inside robust range | Range width is 60.3% | Current position is 100.0% inside range | Upside to range high is -16.6% | Downside to range low is 48.0% | Price is above upper range with elevated volume | Stock is near upper band
07.09.2026 at 10:01 AM IST,WELCORP,2665.9,2.91,707.65,2676.0,276.73,0.38,79.61,1876.67,1210.3,2909720.65,592109.0,0.2,Bullish,30,5,0,0,0,35,50.69,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI",Basic Materials,Steel,52,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Welspun Corp Limited,Basic Materials,Steel,678747504640.0,67874.75,29.4,23.71,7.42,25.04,,,13.91,13.35,38.4,14.9,198.3,,,37637300224.0,3763.73,23554500608.0,2355.45,,0.0,,0.0,19.0,0.53,METALS_MINING,8.0,15.0,10.0,0.0,9.0,0.0,42.0,6.0,48.0,"Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Controlled metal sector debt, Commodity dividend support",,48.0,07.09.2026 at 10:05 AM IST,44.23,92.53,229.71,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,328,0.3,30.92,Low volume participation,50.69,C Neutral,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,46.53,931.26,2035.35,759.0,2676.0,118.56,252.57,100.0,-23.68,65.08,80.0,14.0,13.0,87.5,20.0,5.0,70.0,59.34,81.74,0.21,186.38,31.03,False,False,80.0% closes stayed inside robust range | Range width is 118.6% | Current position is 100.0% inside range | Upside to range high is -23.7% | Downside to range low is 65.1% | Stock is near upper band
07.09.2026 at 10:01 AM IST,LAURUSLABS,1848.3,0.45,821.6,1949.0,124.96,5.17,55.45,1723.14,1275.45,3420652.3,181554.0,0.05,Bullish,30,20,0,0,0,50,50.67,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Healthcare,Drug Manufacturers - Specialty & Generic,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,994174435328.0,99417.44,90.91,65.11,18.74,46.37,,,25.39,15.04,59.45,29.1,125.2,,,1136999936.0,113.7,25184800768.0,2518.48,,0.0,,0.0,13.0,0.36,PHARMA_HEALTHCARE,11.0,20.0,7.0,0.0,5.0,0.0,43.0,11.0,54.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Low debt, Forward PE improving, Strong healthcare margin, Healthcare growth support, Controlled healthcare debt","Very high PE, Expensive price-to-book",54.0,07.09.2026 at 10:05 AM IST,-0.31,32.89,78.24,,,,0,0,0,40,"Strong 3M absolute return, Strong 6M absolute return",6.0,148,4.05,36.83,Low volume participation,50.67,C Neutral,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,48.2,1080.02,1850.0,936.3,1949.0,71.29,108.16,99.83,0.07,41.58,80.83,21.0,26.0,89.58,20.0,5.0,75.0,62.03,55.46,0.05,71.17,-0.07,False,False,80.8% closes stayed inside robust range | Range width is 71.3% | Current position is 99.8% inside range | Upside to range high is 0.1% | Downside to range low is 41.6% | Stock is near upper band
07.09.2026 at 10:01 AM IST,CHENNPETRO,1425.4,-1.85,663.62,1489.7,114.79,4.32,60.43,1251.35,1009.86,2471744.1,243554.0,0.1,Bullish,30,20,0,0,0,50,50.57,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Energy,Oil & Gas Refining & Marketing,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",06.09.2026 at 01:31 PM IST,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,215921524736.0,21592.15,5.17,3.62,1.94,17.68,,,5.11,5.48,11.65,84.8,0.0,,,13421800448.0,1342.18,19641600000.0,1964.16,,0.0,,0.0,4.27,0.04,ENERGY_UTILITIES,0.0,10.0,11.0,0.0,15.0,0.0,36.0,3.0,39.0,"Strong revenue growth, Reasonable cash coverage, Low debt, Forward PE improving, Energy dividend support",,39.0,07.09.2026 at 10:05 AM IST,14.74,30.25,61.0,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,30,3.33,37.78,Low volume participation,50.57,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,56.41,996.69,1382.86,938.2,1489.7,38.75,58.78,100.0,-2.85,29.98,80.0,27.0,18.0,87.5,50.0,5.0,100.0,55.25,53.04,0.1,42.81,2.93,False,False,80.0% closes stayed inside robust range | Range width is 38.7% | Current position is 100.0% inside range | Upside to range high is -2.8% | Downside to range low is 30.0% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,FEDFINA,166.88,3.29,119.07,178.48,40.15,6.5,69.0,154.61,148.46,869966.85,683866.0,0.79,Bullish,30,20,0,0,0,50,50.53,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Financial Services,Credit Services,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Fedbank Financial Services Limited,Financial Services,Credit Services,60717359104.0,6071.74,15.95,10.05,2.07,467.34,,,42.22,28.99,100.02,32.4,50.7,,,16059700224.0,1605.97,136748703744.0,13674.87,,0.0,,0.0,,0.64,FINANCIAL,12.0,20.0,0.0,0.0,13.0,8.0,37.0,8.0,45.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Forward PE improving, Financial leverage treated differently, Strong financial earnings growth",Very high debt,45.0,07.09.2026 at 10:05 AM IST,11.53,12.24,34.16,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",3.0,215,1.4,31.84,Very high debt,50.53,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,62.32,139.23,160.66,122.25,174.4,15.39,42.66,100.0,-3.74,16.58,80.0,18.0,36.0,87.5,100.0,5.0,70.0,57.94,78.54,0.85,19.87,3.88,False,False,80.0% closes stayed inside robust range | Range width is 15.4% | Current position is 100.0% inside range | Upside to range high is -3.7% | Downside to range low is 16.6% | Stock is near upper band
07.09.2026 at 10:01 AM IST,SIL,19.5,-0.46,11.55,22.3,68.89,12.56,56.14,17.57,15.66,194122.95,2718.0,0.01,Bullish,30,20,0,0,0,50,50.5,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Consumer Cyclical,Textile Manufacturing,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",06.09.2026 at 01:31 PM IST,Standard Industries Limited,Consumer Cyclical,Textile Manufacturing,1251197952.0,125.12,2.02,,1.09,3.14,,,44.44,28.61,49.74,17.35,0.0,,,294479008.0,29.45,36098000.0,3.61,,0.0,,0.0,2.55,0.1,CONSUMER_DISCRETIONARY,12.0,8.0,12.0,0.0,12.0,0.0,44.0,10.0,54.0,"Strong operating margin, Strong revenue growth, Cash covers debt, Low debt, Consumer discretionary growth support, Healthy discretionary margin, Controlled discretionary debt",,54.0,07.09.2026 at 10:05 AM IST,4.0,33.33,39.94,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,375,0.53,30.64,Low volume participation,50.5,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,55.92,14.09,19.52,11.7,22.3,38.59,90.6,95.88,1.16,27.01,80.0,15.0,21.0,87.5,50.0,5.0,90.0,61.97,45.07,0.04,37.0,-1.15,False,False,80.0% closes stayed inside robust range | Range width is 38.6% | Current position is 95.9% inside range | Upside to range high is 1.2% | Downside to range low is 27.0% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,SHAREINDIA,173.3,1.64,115.03,209.36,50.66,17.22,53.14,171.5,151.35,285741.5,96799.0,0.34,Bullish,30,20,0,0,0,50,50.48,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Financial Services,Capital Markets,55,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",06.09.2026 at 01:31 PM IST,Share India Securities Limited,Financial Services,Capital Markets,37224411136.0,3722.44,10.27,,1.43,27.93,,,40.55,25.61,65.51,32.9,47.0,,,34414874624.0,3441.49,7413736960.0,741.37,,0.0,,0.0,1.17,-0.13,FINANCIAL,12.0,20.0,10.0,0.0,11.0,0.0,53.0,4.0,57.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Strong financial earnings growth",,57.0,07.09.2026 at 10:05 AM IST,3.35,37.05,28.33,,,,0,0,0,48,"Positive 1M return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",4.0,215,1.86,31.84,Low volume participation,50.48,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,57.62,130.75,178.12,115.36,197.36,36.23,71.08,90.25,2.66,24.64,80.0,18.0,29.0,87.5,50.0,5.0,100.0,63.32,40.55,0.34,32.7,-2.59,False,False,80.0% closes stayed inside robust range | Range width is 36.2% | Current position is 90.2% inside range | Upside to range high is 2.7% | Downside to range low is 24.6% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,SAMBHV,131.44,2.14,81.42,141.32,61.43,6.99,61.03,120.92,106.96,1331164.05,380079.0,0.29,Bullish,30,20,0,0,0,50,50.44,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Basic Materials,Steel,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Sambhv Steel Tubes Limited,Basic Materials,Steel,38027350016.0,3802.74,22.17,,3.61,35.44,,,11.29,6.37,28.46,31.1,36.2,,,1619600000.0,161.96,3733410048.0,373.34,,0.0,,0.0,,,METALS_MINING,6.0,20.0,7.0,0.0,6.0,0.0,39.0,4.0,43.0,"Strong revenue growth, Strong earnings growth, Low debt, Controlled metal sector debt",,43.0,07.09.2026 at 10:05 AM IST,7.88,26.78,40.97,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,328,0.61,30.92,Low volume participation,50.44,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,60.43,104.03,127.46,87.67,141.32,22.52,61.2,100.0,-3.03,20.85,80.0,26.0,18.0,87.5,80.0,5.0,85.0,57.0,60.61,0.3,26.34,3.12,False,False,80.0% closes stayed inside robust range | Range width is 22.5% | Current position is 100.0% inside range | Upside to range high is -3.0% | Downside to range low is 20.9% | Stock is near upper band
07.09.2026 at 10:01 AM IST,FOSECOIND,6328.0,1.04,4278.61,6811.95,47.9,7.1,67.75,5449.2,5022.12,18580.95,1785.0,0.1,Bullish,30,20,0,0,0,50,50.39,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Basic Materials,Chemicals,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Foseco India Limited,Basic Materials,Chemicals,47409717248.0,4740.97,48.51,,4.55,0.0,13.25,8.98,14.44,12.84,48.82,1.2,-1.1,2.87,2.5,,,,,871677888.0,87.17,1208786944.0,120.88,40.0,0.2,CHEMICALS,16.0,0.0,8.0,20.0,6.0,5.0,45.0,0.0,45.0,"Positive operating cash flow, Positive free cash flow, Cash flow supports profitability","Negative earnings growth, Abnormally high dividend yield",45.0,07.09.2026 at 10:05 AM IST,13.65,36.26,28.93,,,,0,0,0,55,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",3.0,328,0.91,30.92,Low volume participation,50.39,C Neutral,07.09.2026 at 10:07 AM IST,Profit Booking Zone,62.31,4652.38,5575.45,4470.0,6580.0,19.84,47.2,100.0,-11.76,26.37,80.0,27.0,22.0,87.5,100.0,5.0,70.0,57.89,70.87,0.1,35.81,13.33,False,False,80.0% closes stayed inside robust range | Range width is 19.8% | Current position is 100.0% inside range | Upside to range high is -11.8% | Downside to range low is 26.4% | Stock is near upper band
07.09.2026 at 10:01 AM IST,RPGLIFE,2717.0,-0.17,1716.04,3082.0,58.33,11.84,55.34,2695.01,2260.91,14121.2,6512.0,0.46,Bullish,30,20,0,0,0,50,50.37,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Healthcare,Drug Manufacturers - Specialty & Generic,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",06.09.2026 at 01:31 PM IST,RPG Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,44989427712.0,4498.94,37.58,27.7,7.43,3.3,,,19.11,16.29,63.81,15.8,17.0,,,2743699968.0,274.37,200000000.0,20.0,,0.0,,0.0,88.0,-0.22,PHARMA_HEALTHCARE,10.0,16.0,12.0,0.0,7.0,5.0,40.0,11.0,51.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong healthcare margin, Healthcare growth support, Controlled healthcare debt",Abnormally high dividend yield,51.0,07.09.2026 at 10:05 AM IST,2.96,24.71,43.72,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,148,1.35,36.83,Low volume participation,50.37,C Neutral,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,1899.08,2832.47,1733.0,3082.0,49.15,77.84,88.22,4.04,30.24,80.0,18.0,18.0,87.5,20.0,5.0,100.0,60.58,52.0,0.47,43.36,-3.88,False,False,80.0% closes stayed inside robust range | Range width is 49.1% | Current position is 88.2% inside range | Upside to range high is 4.0% | Downside to range low is 30.2% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,SGFIN,683.8,1.2,323.0,727.45,111.7,6.0,53.15,670.92,512.67,211041.35,46609.0,0.22,Bullish,30,20,0,0,0,50,50.23,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Financial Services,Capital Markets,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,SG Finserve Limited,Financial Services,Capital Markets,44709756928.0,4470.98,25.55,,3.03,185.19,,,92.31,39.01,99.38,101.4,119.3,,,2044205952.0,204.42,27041646592.0,2704.16,,0.0,,0.0,,-0.35,FINANCIAL,12.0,20.0,0.0,0.0,6.0,0.0,38.0,4.0,42.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Strong financial earnings growth",,42.0,07.09.2026 at 10:05 AM IST,2.43,20.49,69.73,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,215,0.93,31.84,Low volume participation,50.23,C Neutral,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,48.35,453.57,687.52,362.8,727.45,51.58,100.51,99.74,0.09,33.97,80.0,16.0,32.0,87.5,20.0,5.0,85.0,56.48,59.53,0.23,51.44,-0.09,False,False,80.0% closes stayed inside robust range | Range width is 51.6% | Current position is 99.7% inside range | Upside to range high is 0.1% | Downside to range low is 34.0% | Stock is near upper band
07.09.2026 at 10:01 AM IST,EMMVEE,334.2,2.77,171.51,371.55,94.86,10.05,57.57,329.46,261.01,1519685.8,563985.0,0.37,Bullish,30,20,0,0,0,50,50.22,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Technology,Solar,55,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",06.09.2026 at 01:31 PM IST,Emmvee Photovoltaic Power Limited,Technology,Solar,225254457344.0,22525.45,17.67,11.29,6.09,9.74,,,29.84,22.84,44.52,51.3,73.7,,,3837068032.0,383.71,3600599040.0,360.06,,0.0,,0.0,,,IT_TECH,12.0,20.0,12.0,0.0,9.0,0.0,53.0,5.0,58.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong tech operating margin",,58.0,07.09.2026 at 10:05 AM IST,2.93,3.64,61.93,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",3.0,153,1.96,27.83,Low volume participation,50.22,C Neutral,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,47.18,231.12,337.3,210.05,371.55,45.94,76.89,96.7,1.05,30.76,80.0,14.0,41.0,87.5,20.0,5.0,70.0,63.68,65.45,0.41,44.43,-1.04,False,False,80.0% closes stayed inside robust range | Range width is 45.9% | Current position is 96.7% inside range | Upside to range high is 1.1% | Downside to range low is 30.8% | Stock is near upper band
