scan_time,symbol,sector,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,score,reasons
16.05.2026 at 07:45 AM IST,CARBORUNIV,Capital Goods,1102.4,6.27,735.2,1123.9,49.95,1.91,77.04,880.26,880.41,265427.0,2228714.0,8.4,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WELSPUNLIV,Textiles,141.02,5.06,107.1,152.85,31.67,7.74,70.74,123.35,126.65,2266337.9,11377086.0,5.02,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CAPLIPOINT,Healthcare,1998.8,-1.24,1500.3,2395.0,33.23,16.54,72.1,1704.78,1902.79,209702.6,405860.0,1.94,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PRICOLLTD,Unknown,614.7,7.47,413.69,694.2,48.59,11.45,58.01,567.76,558.89,1025018.6,14957333.0,14.59,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ASIANENE,Unknown,313.45,2.35,230.0,390.54,36.28,19.74,56.96,290.67,307.18,205189.9,403220.0,1.97,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,TIINDIA,Automobile and Auto Components,2850.3,1.77,2163.07,3417.01,31.77,16.58,48.21,2757.29,2815.68,411767.9,566267.0,1.38,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,MTARTECH,Capital Goods,7234.0,-4.67,1390.5,7730.0,420.24,6.42,71.21,4698.77,2900.48,1227256.65,1808210.0,1.47,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ARROWGREEN,Unknown,482.95,-4.71,341.95,812.28,41.23,40.54,40.07,481.47,532.14,40164.25,107324.0,2.67,Bullish,55,"RSI weak/oversold, Above 50 DMA, Volume expansion"
16.05.2026 at 07:45 AM IST,MUKANDLTD,Unknown,141.02,2.37,104.23,159.75,35.29,11.72,59.01,130.85,132.61,316677.75,1328856.0,4.2,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,MOLDTKPAC,Unknown,703.2,0.36,463.35,887.74,51.76,20.79,78.41,551.61,646.98,278301.25,433015.0,1.56,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,THANGAMAYL,Unknown,3594.2,-0.62,1750.1,4373.0,105.37,17.81,37.77,3785.05,3043.84,144779.9,697978.0,4.82,Bearish,55,"RSI weak/oversold, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,JAYAGROGN,Unknown,223.1,-4.97,147.26,277.57,51.5,19.62,64.01,189.13,210.48,12656.75,22778.0,1.8,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CARERATING,Unknown,1800.4,3.73,1392.7,1941.53,29.27,7.27,68.87,1590.88,1589.62,93841.25,202817.0,2.16,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CENTUM,Unknown,3010.8,1.04,1900.98,3198.8,58.38,5.88,56.45,2838.58,2553.65,78378.8,214001.0,2.73,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,MODISONLTD,Unknown,161.8,3.17,114.0,191.87,41.93,15.67,57.43,140.9,149.22,84261.05,111917.0,1.33,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,MAYURUNIQ,Unknown,628.4,4.44,471.2,648.0,33.36,3.02,65.58,548.49,528.21,107468.8,199403.0,1.86,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,APOLLOPIPE,Unknown,522.7,9.94,252.1,540.15,107.34,3.23,71.14,432.83,357.84,616893.55,2524817.0,4.09,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,MMFL,Unknown,445.95,0.36,288.1,526.95,54.79,15.37,39.19,451.63,378.6,107240.5,161442.0,1.51,Bearish,55,"RSI weak/oversold, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,MENONBE,Unknown,146.14,0.55,101.5,159.9,43.98,8.61,73.03,122.13,120.93,169936.2,672751.0,3.96,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,MEDPLUS,Unknown,951.0,6.16,732.0,1045.3,29.92,9.02,72.19,856.94,826.85,100662.2,509978.0,5.07,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PGIL,Unknown,1671.6,9.34,1102.69,1986.22,51.59,15.84,62.86,1523.75,1482.63,127525.8,1917483.0,15.04,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GMRP&UI,Unknown,113.9,0.4,89.0,136.95,27.98,16.83,61.23,105.51,111.8,2073557.3,5130057.0,2.47,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GNFC,Unknown,514.35,-1.08,365.0,554.53,40.92,7.25,64.77,445.62,481.13,430007.65,899687.0,2.09,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GOKUL,Unknown,42.92,1.35,31.0,53.55,38.45,19.85,63.45,39.95,39.95,67274.95,174127.0,2.59,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SOLARA,Unknown,579.9,14.22,422.0,734.4,37.42,21.04,72.61,477.32,553.53,310542.45,4013707.0,12.92,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BORANA,Unknown,322.15,-1.8,211.0,420.0,52.68,23.3,39.55,350.73,290.72,63711.7,283663.0,4.45,Bearish,55,"RSI weak/oversold, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SOMANYCERA,Unknown,445.65,-1.19,329.19,614.84,35.38,27.52,51.0,412.23,435.18,50830.8,66480.0,1.31,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SOLARINDS,Chemicals,17314.0,3.89,11646.0,17809.34,48.67,2.78,73.65,14575.52,13859.98,148782.55,562697.0,3.78,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ASALCBR,Unknown,842.25,-0.81,660.65,1277.0,27.49,34.04,44.07,814.28,934.21,26027.45,38221.0,1.47,Bullish,55,"RSI weak/oversold, Above 50 DMA, Volume expansion"
16.05.2026 at 07:45 AM IST,GESHIP,Services,1533.9,3.3,884.46,1642.7,73.43,6.62,55.66,1446.36,1166.43,1041414.0,9754062.0,9.37,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WHEELS,Unknown,1467.3,10.32,701.49,1499.9,109.17,2.17,79.93,1068.47,890.22,260299.5,698269.0,2.68,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ATLANTAA,Unknown,44.45,15.19,29.41,73.39,51.14,39.43,60.54,39.26,41.66,78841.65,492055.0,6.24,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,IPCALAB,Healthcare,1605.0,1.33,1251.6,1654.7,28.24,3.0,65.98,1519.92,1433.96,291131.05,1114457.0,3.83,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,JETFREIGHT,Unknown,21.18,-2.53,11.9,23.0,77.98,7.91,62.33,18.83,16.13,203687.05,304079.0,1.49,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,TEAMGTY,Unknown,269.7,13.11,155.06,332.55,73.93,18.9,57.18,257.68,263.12,2006.1,24091.0,12.01,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SKMEGGPROD,Unknown,180.53,-1.0,95.89,232.5,88.27,22.35,57.39,165.7,179.16,107569.6,191321.0,1.78,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,TDPOWERSYS,Unknown,1311.3,10.75,451.95,1336.8,190.14,1.91,77.02,979.25,743.47,1561190.3,8793796.0,5.63,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,TATVA,Unknown,1316.3,4.24,748.91,1610.0,75.76,18.24,55.72,1217.7,1235.84,46406.1,64976.0,1.4,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GENUSPOWER,Unknown,313.95,1.92,206.36,426.92,52.14,26.46,57.4,274.71,302.73,869463.2,1155797.0,1.33,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GEOJITFSL,Unknown,73.94,1.4,50.86,93.12,45.38,20.6,70.4,62.96,70.83,531059.8,1056302.0,1.99,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GULPOLY,Unknown,190.22,-1.65,121.5,220.09,56.56,13.57,60.85,168.61,154.58,413346.05,601703.0,1.46,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRAPHITE,Capital Goods,774.45,1.95,469.83,802.4,64.84,3.48,66.45,674.28,604.58,2426920.95,5944893.0,2.45,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRASIM,Construction Materials,2933.8,-0.17,2501.9,3007.3,17.26,2.44,62.64,2740.95,2790.13,897060.1,1586864.0,1.77,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRMOVER,Unknown,170.75,5.69,93.03,185.45,83.54,7.93,64.72,160.39,148.38,1992888.65,3720729.0,1.87,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,NAZARA,Unknown,299.95,12.76,215.7,363.25,39.06,17.43,71.68,253.89,270.97,4910665.15,58867578.0,11.99,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,TATASTEEL,Metals & Mining,216.84,-1.94,149.8,224.4,44.75,3.37,58.21,204.06,183.03,24834693.7,33231023.0,1.34,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ATALREAL,Unknown,28.71,-1.51,14.62,29.75,96.37,3.5,69.16,24.87,23.62,4108847.55,6506457.0,1.58,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SOUTHWEST,Unknown,238.44,2.3,121.0,264.0,97.06,9.68,55.49,219.69,180.17,375804.2,597887.0,1.59,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,AURIGROW,Unknown,0.31,-3.12,0.2,1.0,55.0,69.0,42.79,0.3,,10340249.5,28200710.0,2.73,Bullish,55,"RSI weak/oversold, Above 50 DMA, Volume expansion"
16.05.2026 at 07:45 AM IST,BIOCON,Healthcare,430.1,2.65,327.16,434.6,31.46,1.04,80.85,372.39,374.46,4830169.8,8177038.0,1.69,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ATULAUTO,Unknown,517.9,5.87,380.05,554.0,36.27,6.52,64.72,452.47,460.24,758631.35,1303185.0,1.72,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BLISSGVS,Unknown,277.65,-4.06,117.74,293.0,135.81,5.24,59.47,243.74,186.01,1776909.15,3063726.0,1.72,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,STYLAMIND,Unknown,2653.8,4.19,1593.7,2750.0,66.52,3.5,75.39,2269.49,2059.1,64853.55,96296.0,1.48,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,HEG,Capital Goods,624.6,1.13,459.8,690.0,35.84,9.48,56.93,572.65,543.28,2330030.05,3129662.0,1.34,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,HESTERBIO,Unknown,1831.4,5.24,1239.3,2341.88,47.78,21.8,73.96,1509.08,1675.97,16177.6,187800.0,11.61,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,HINDALCO,Metals & Mining,1067.5,-3.24,613.5,1105.0,74.0,3.39,58.13,981.84,858.31,4327886.9,6800905.0,1.57,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,HINDCOPPER,Metals & Mining,570.25,-5.97,221.11,758.83,157.9,24.85,54.63,532.11,422.54,6225580.4,8486416.0,1.36,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,NGIL,Unknown,41.24,4.38,22.01,42.34,87.37,2.6,77.36,30.32,29.46,49028.1,87697.0,1.79,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BALMLAWRIE,Unknown,194.54,0.25,148.36,224.14,31.13,13.2,64.39,174.32,185.63,327181.1,473577.0,1.45,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ORIENTALTL,Unknown,6.53,-2.1,4.4,17.6,48.41,62.9,41.35,6.39,8.35,78150.5,132461.0,1.69,Bullish,55,"RSI weak/oversold, Above 50 DMA, Volume expansion"
16.05.2026 at 07:45 AM IST,HONDAPOWER,Unknown,2174.8,-0.41,1816.6,3125.58,19.72,30.42,43.9,2138.44,2426.62,5126.35,7131.0,1.39,Bullish,55,"RSI weak/oversold, Above 50 DMA, Volume expansion"
16.05.2026 at 07:45 AM IST,INSECTICID,Unknown,722.8,1.97,518.6,1094.36,39.38,33.95,65.92,646.22,717.28,27515.95,59190.0,2.15,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,NGLFINE,Unknown,2350.5,3.47,978.59,2767.9,140.19,15.08,52.69,2270.75,1707.5,12120.35,18876.0,1.56,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ATGL,Oil Gas & Consumable Fuels,616.25,0.6,462.8,798.0,33.16,22.78,52.26,572.71,587.73,3176672.7,5968526.0,1.88,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,HNDFDS,Unknown,520.15,-0.04,442.0,584.9,17.68,11.07,54.83,497.58,516.31,65537.05,96780.0,1.48,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BALAMINES,Unknown,1706.2,5.1,968.1,1932.9,76.24,11.73,75.65,1180.72,1277.91,381279.55,2725771.0,7.15,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,HONASA,Fast Moving Consumer Goods,354.0,0.31,248.4,364.7,42.51,2.93,63.69,319.24,293.24,581018.05,1171603.0,2.02,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,NRBBEARING,Unknown,346.9,2.15,211.1,356.95,64.33,2.82,81.4,270.15,271.08,882906.55,1645031.0,1.86,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,NIBL,Unknown,32.87,8.05,21.62,40.8,52.04,19.44,60.21,30.27,29.57,29508.75,259534.0,8.8,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SURYALAXMI,Unknown,61.54,0.84,43.0,82.4,43.12,25.32,57.93,55.31,60.14,6025.6,13966.0,2.32,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,NOIDATOLL,Unknown,4.74,13.67,2.87,5.63,65.16,15.81,79.09,3.62,4.02,329199.6,4132860.0,12.55,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BETA,Unknown,1271.9,-9.38,990.1,2000.0,28.46,36.4,43.28,1259.73,1561.55,13742.15,60288.0,4.39,Bullish,55,"RSI weak/oversold, Above 50 DMA, Volume expansion"
16.05.2026 at 07:45 AM IST,NORBTEAEXP,Unknown,87.64,4.4,30.5,99.35,187.34,11.79,69.06,81.49,68.13,11577.75,20030.0,1.73,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,HIRECT,Unknown,946.35,4.03,502.02,1054.25,88.51,10.23,61.04,812.39,787.54,115710.25,292240.0,2.53,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SAKAR,Unknown,696.7,16.16,305.05,709.7,128.39,1.83,66.95,568.73,429.67,210371.45,1165334.0,5.54,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SAILIFE,Healthcare,1090.9,-1.94,707.0,1139.4,54.3,4.26,58.62,1019.84,915.7,926155.05,7027861.0,7.59,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,VENKEYS,Unknown,1617.7,2.31,1165.0,1800.0,38.86,10.13,56.71,1432.33,1455.66,128757.8,241733.0,1.88,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SALZERELEC,Unknown,711.05,4.05,488.8,1123.56,45.47,36.71,59.86,611.43,709.88,112723.15,152709.0,1.35,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,DELHIVERY,Services,475.75,1.16,320.05,490.0,48.65,2.91,59.09,445.17,440.16,3052290.45,5854422.0,1.92,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,DEEPINDS,Unknown,445.6,-2.76,330.0,578.0,35.03,22.91,43.76,431.95,455.5,332870.2,913147.0,2.74,Bullish,55,"RSI weak/oversold, Above 50 DMA, Volume expansion"
16.05.2026 at 07:45 AM IST,ADANIGREEN,Power,1379.0,-2.54,765.0,1471.0,80.26,6.25,68.14,1062.51,1012.81,5056167.1,9479876.0,1.87,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ADANIPORTS,Services,1795.1,1.22,1290.5,1823.9,39.1,1.58,69.59,1521.97,1461.66,3543951.15,5622212.0,1.59,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,AERONEU,Unknown,88.08,-0.14,63.21,125.37,39.35,29.74,56.66,77.84,84.22,85423.75,135205.0,1.58,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,ADANIENT,Metals & Mining,2716.0,0.11,1753.0,2803.1,54.93,3.11,75.57,2163.12,2284.04,3045343.75,6742083.0,2.21,Bullish,55,"Above 50 DMA, Volume expansion, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WONDERLA,Unknown,472.5,-2.06,455.0,678.49,3.85,30.36,27.58,516.59,553.44,150108.65,74532.0,0.5,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,ACCELYA,Unknown,1122.6,-0.9,1012.4,1437.28,10.89,21.89,40.49,1162.57,1268.47,9230.5,8334.0,0.9,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,ACI,Unknown,537.4,-1.24,483.0,727.6,11.26,26.14,31.47,588.64,602.7,169225.85,191773.0,1.13,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,ADVANIHOTR,Unknown,52.55,0.5,47.0,67.2,11.81,21.8,44.05,52.61,56.01,31406.3,12772.0,0.41,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,VESUVIUS,Unknown,477.85,-0.87,429.05,644.12,11.37,25.81,42.96,486.45,493.47,125288.65,40175.0,0.32,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,LAOPALA,Unknown,172.23,-0.5,162.1,279.19,6.25,38.31,38.64,181.44,213.97,87868.75,48089.0,0.55,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,SAMPANN,Unknown,27.07,-0.07,23.75,43.44,13.98,37.68,40.59,28.45,31.42,74582.45,24948.0,0.33,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,SANOFI,Unknown,3217.9,-0.69,3117.68,6224.22,3.21,48.3,28.34,3416.04,4234.67,32648.2,27319.0,0.84,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,DIXON,Consumer Durables,10979.0,-1.12,9600.0,18471.0,14.36,40.56,50.77,10661.64,13594.64,708107.45,647788.0,0.91,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,RUSTOMJEE,Unknown,406.1,-1.0,358.8,697.0,13.18,41.74,50.06,397.5,517.64,92073.25,9833.0,0.11,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,RVNL,Construction,283.0,-1.46,248.0,444.08,14.11,36.27,42.68,283.24,318.75,6098939.55,3490324.0,0.57,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,SAFARI,Unknown,1458.1,0.56,1363.1,2507.1,6.97,41.84,44.41,1536.25,1991.06,99991.8,67243.0,0.67,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,SAGARDEEP,Unknown,23.53,-2.0,20.81,36.0,13.07,34.64,46.14,23.43,26.18,4656.5,2812.0,0.6,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,DPABHUSHAN,Unknown,925.3,-2.84,913.2,1729.6,1.33,46.5,33.33,1045.61,1362.74,25873.0,11551.0,0.45,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,21STCENMGM,Unknown,32.11,-1.26,28.25,74.84,13.66,57.1,36.81,32.96,43.91,4076.4,2301.0,0.56,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,NUCLEUS,Unknown,780.8,-0.55,712.0,1363.42,9.66,42.73,43.43,791.07,919.07,18808.15,9747.0,0.52,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,NIITMTS,Unknown,237.9,0.98,231.6,443.9,2.72,46.41,23.87,304.12,343.57,280789.35,235411.0,0.84,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,TAJGVK,Unknown,308.45,-0.66,281.35,512.65,9.63,39.83,40.24,320.26,383.09,123003.3,42465.0,0.35,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,SUPREMEIND,Capital Goods,3508.7,-0.01,3182.0,4699.79,10.27,25.34,34.34,3750.38,3863.42,263779.6,68250.0,0.26,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,SUNDARMFIN,Financial Services,4608.1,-0.43,4187.37,5642.0,10.05,18.33,43.63,4851.74,4835.85,49268.45,18202.0,0.37,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,HAVELLS,Consumer Durables,1209.6,-0.1,1142.5,1616.16,5.87,25.16,41.07,1272.17,1412.51,1412220.95,599340.0,0.42,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,ICICIGI,Financial Services,1835.2,-0.74,1629.5,2064.9,12.62,11.12,55.06,1805.11,1893.94,569183.65,272765.0,0.48,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,HINDUNILVR,Fast Moving Consumer Goods,2272.2,1.05,2022.5,2728.55,12.35,16.73,51.8,2205.41,2385.67,1899490.75,1038522.0,0.55,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,SUNTV,Media Entertainment & Publication,535.15,2.27,477.21,660.7,12.14,19.0,34.84,592.29,566.61,450348.55,539256.0,1.2,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,IEX,Financial Services,125.27,-0.93,112.82,209.53,11.04,40.21,49.33,122.95,131.56,9251855.6,3538830.0,0.38,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,IGIL,Services,326.65,0.25,284.8,435.36,14.69,24.97,39.7,337.81,337.7,313028.15,213818.0,0.68,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,AVONMORE,Unknown,11.02,-5.25,10.0,24.19,10.2,54.44,38.08,12.33,16.45,244490.95,291223.0,1.19,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,AVROIND,Unknown,10.31,-3.28,10.01,20.2,3.0,48.96,34.03,12.31,13.22,497855.65,174793.0,0.35,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,BATAINDIA,Consumer Durables,694.1,-1.62,605.0,1290.87,14.73,46.23,39.23,706.13,956.67,110957.8,87704.0,0.79,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,BAYERCROP,Chemicals,4349.8,-0.3,4273.0,6344.3,1.8,31.44,29.63,4636.99,4793.39,14036.0,13778.0,0.98,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,BAJAJHCARE,Unknown,284.15,-3.24,273.25,607.47,3.99,53.22,32.63,316.94,398.28,192458.75,239470.0,1.24,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,HMAAGRO,Unknown,24.11,0.12,21.25,37.64,13.46,35.94,48.81,24.08,28.28,631251.65,129935.0,0.21,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,HONAUT,Capital Goods,28975.0,0.89,26220.0,41450.0,10.51,30.1,42.32,29700.1,33879.3,4433.2,2989.0,0.67,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,STEELCITY,Unknown,79.79,0.4,71.26,113.28,11.97,29.56,40.37,81.66,91.56,6625.65,2636.0,0.4,Bearish,45,"Near 52W low, RSI weak/oversold"
16.05.2026 at 07:45 AM IST,BHARTIHEXA,Telecommunication,1562.3,3.48,1439.3,2041.65,8.55,23.48,58.5,1532.87,1689.39,186990.05,242264.0,1.3,Bullish,45,"Near 52W low, Above 50 DMA"
16.05.2026 at 07:45 AM IST,HDFCBANK,Financial Services,767.5,-0.27,726.65,1020.5,5.62,24.79,44.45,796.01,927.48,34740086.2,24347873.0,0.7,Bearish,45,"Near 52W low, RSI weak/oversold"
