relative_scan_time,symbol,return_1m,return_3m,return_6m,nifty_1m_return,nifty_3m_return,nifty_6m_return,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector,industry,sector_rank,sector_count,sector_rank_pct
10.09.2026 at 02:35 PM IST,GULFOILLUB,-7.25,11.84,8.47,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Basic Materials,Specialty Chemicals,12.0,326,3.68
10.09.2026 at 02:35 PM IST,ASHIANA,-8.93,-3.53,11.85,,,,0,0,0,10,Positive 6M return,Real Estate,Real Estate - Development,11.0,67,16.42
10.09.2026 at 02:35 PM IST,ARVSMART,-9.49,1.3,16.15,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Real Estate,Real Estate - Development,9.0,67,13.43
10.09.2026 at 02:35 PM IST,KICL,-5.9,-1.9,7.12,,,,0,0,0,10,Positive 6M return,Financial Services,Asset Management,14.0,215,6.51
10.09.2026 at 02:35 PM IST,JSWENERGY,-5.01,-5.6,3.79,,,,0,0,0,10,Positive 6M return,Utilities,Utilities - Independent Power Producers,8.0,38,21.05
10.09.2026 at 02:35 PM IST,NESTLEIND,-8.31,1.0,13.73,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Defensive,Packaged Foods,10.0,138,7.25
10.09.2026 at 02:35 PM IST,DELHIVERY,-5.15,1.94,7.44,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Integrated Freight & Logistics,12.0,414,2.9
10.09.2026 at 02:35 PM IST,DLINKINDIA,1.54,-10.54,15.55,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Technology,Communication Equipment,11.0,153,7.19
10.09.2026 at 02:35 PM IST,ENDURANCE,-10.22,4.05,10.63,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Auto Parts,12.0,372,3.23
10.09.2026 at 02:35 PM IST,CREDITACC,-8.84,7.15,17.47,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Credit Services,11.0,215,5.12
10.09.2026 at 02:35 PM IST,MAHLIFE,-5.46,9.5,3.03,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Real Estate,Real Estate - Development,9.0,67,13.43
10.09.2026 at 02:35 PM IST,DATAMATICS,-9.83,-1.82,6.31,,,,0,0,0,10,Positive 6M return,Technology,Information Technology Services,12.0,153,7.84
10.09.2026 at 02:35 PM IST,MAHSCOOTER,-4.77,6.96,2.97,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Asset Management,11.0,215,5.12
10.09.2026 at 02:35 PM IST,ESABINDIA,0.24,2.3,9.69,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Industrials,Tools & Accessories,7.0,414,1.69
10.09.2026 at 02:35 PM IST,UNITDSPR,-7.39,8.84,7.56,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Defensive,Beverages - Wineries & Distilleries,10.0,138,7.25
10.09.2026 at 02:35 PM IST,JLHL,-10.05,6.84,12.29,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Healthcare,Medical Care Facilities,11.0,147,7.48
10.09.2026 at 02:35 PM IST,GSFC,0.98,-4.25,2.62,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Unknown,Unknown,11.0,97,11.34
10.09.2026 at 02:35 PM IST,POWERGRID,1.21,-4.78,-9.24,,,,0,0,0,8,Positive 1M return,Utilities,Utilities - Regulated Electric,9.0,38,23.68
10.09.2026 at 02:35 PM IST,SOMICONVEY,-1.85,-4.72,-7.6,,,,0,0,0,0,,Industrials,Specialty Industrial Machinery,17.0,414,4.11
10.09.2026 at 02:35 PM IST,MAFATIND,-2.88,-4.62,,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,VERTOZ,9.7,-13.19,-5.7,,,,0,0,0,8,Positive 1M return,Technology,Software - Infrastructure,13.0,153,8.5
10.09.2026 at 02:35 PM IST,INNOVANA,-7.55,-4.6,-19.56,,,,0,0,0,0,,Technology,Software - Application,14.0,153,9.15
10.09.2026 at 02:35 PM IST,XPROINDIA,16.79,5.55,48.77,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,3.0,326,0.92
10.09.2026 at 02:35 PM IST,GANECOS,0.26,15.2,38.51,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Textile Manufacturing,4.0,372,1.08
10.09.2026 at 02:35 PM IST,BODALCHEM,139.87,143.17,273.36,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,1.0,326,0.31
10.09.2026 at 02:35 PM IST,CMRGREEN,0.98,-5.65,,,,,0,0,0,8,Positive 1M return,Basic Materials,Aluminum,16.0,326,4.91
10.09.2026 at 02:35 PM IST,BFINVEST,-3.91,5.19,21.5,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Asset Management,11.0,215,5.12
10.09.2026 at 02:35 PM IST,ODIGMA,-0.8,-3.41,-2.32,,,,0,0,0,0,,Communication Services,Advertising Agencies,13.0,63,20.63
10.09.2026 at 02:35 PM IST,VPRPL,-0.64,33.32,-8.14,,,,0,0,0,20,Strong 3M absolute return,Industrials,Engineering & Construction,12.0,414,2.9
10.09.2026 at 02:35 PM IST,OMNI,-3.32,15.55,159.47,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Industrials,Specialty Industrial Machinery,9.0,414,2.17
10.09.2026 at 02:35 PM IST,OMPOWER,5.41,-5.64,,,,,0,0,0,8,Positive 1M return,Industrials,Engineering & Construction,16.0,414,3.86
10.09.2026 at 02:35 PM IST,VAML,-2.74,-5.34,,,,,0,0,0,0,,Basic Materials,Aluminum,17.0,326,5.21
10.09.2026 at 02:35 PM IST,DEEDEV,2.72,-4.84,111.71,,,,0,0,0,28,"Positive 1M return, Strong 6M absolute return",Industrials,Metal Fabrication,10.0,414,2.42
10.09.2026 at 02:35 PM IST,ELCIDIN,-2.13,-8.42,,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,ISGEC,0.62,-10.77,-13.81,,,,0,0,0,8,Positive 1M return,Industrials,Specialty Industrial Machinery,16.0,414,3.86
10.09.2026 at 02:35 PM IST,PDSL,-7.13,14.87,20.82,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Specialty Business Services,12.0,414,2.9
10.09.2026 at 02:35 PM IST,HEADSUP,1.02,-2.39,-1.84,,,,0,0,0,8,Positive 1M return,Consumer Cyclical,Apparel Retail,16.0,372,4.3
10.09.2026 at 02:35 PM IST,ARENTERP,-16.35,-14.13,-15.88,,,,0,0,0,0,,Basic Materials,Other Industrial Metals & Mining,17.0,326,5.21
10.09.2026 at 02:35 PM IST,SHREERAMA,19.72,9.3,-7.32,,,,0,0,0,25,"Strong 1M absolute return, Positive 3M return",Consumer Cyclical,Packaging & Containers,11.0,372,2.96
10.09.2026 at 02:35 PM IST,AARON,-0.43,15.72,-7.47,,,,0,0,0,10,Positive 3M return,Industrials,Specialty Industrial Machinery,15.0,414,3.62
10.09.2026 at 02:35 PM IST,ASHOKAMET,4.26,-2.84,2.3,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Basic Materials,Steel,13.0,326,3.99
10.09.2026 at 02:35 PM IST,HBSL,-4.37,3.4,7.7,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Capital Markets,11.0,215,5.12
10.09.2026 at 02:35 PM IST,ASALCBR,-3.75,-15.78,-4.81,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,HMAAGRO,-8.21,-12.92,-19.12,,,,0,0,0,0,,Consumer Defensive,Packaged Foods,15.0,138,10.87
10.09.2026 at 02:35 PM IST,BAGFILMS,-4.26,-11.79,-4.47,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,HISARMETAL,0.42,1.02,0.74,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Steel,7.0,326,2.15
10.09.2026 at 02:35 PM IST,PINELABS,4.12,15.56,8.81,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Technology,Software - Infrastructure,7.0,153,4.58
10.09.2026 at 02:35 PM IST,DOLLAR,-5.66,10.89,6.21,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Apparel Manufacturing,12.0,372,3.23
10.09.2026 at 02:35 PM IST,GOODYEAR,-7.04,0.32,,,,,0,0,0,10,Positive 3M return,Unknown,Unknown,12.0,97,12.37
10.09.2026 at 02:35 PM IST,SRTL,-6.71,-10.16,-27.03,,,,0,0,0,0,,Consumer Cyclical,Textile Manufacturing,17.0,372,4.57
10.09.2026 at 02:35 PM IST,DIXON,-3.75,10.41,30.67,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Technology,Consumer Electronics,8.0,153,5.23
10.09.2026 at 02:35 PM IST,AMJLAND,-4.27,7.74,-1.74,,,,0,0,0,10,Positive 3M return,Real Estate,Real Estate - Development,11.0,67,16.42
10.09.2026 at 02:35 PM IST,RELTD,-5.77,7.28,15.94,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Technology,Solar,10.0,153,6.54
10.09.2026 at 02:35 PM IST,DCW,2.59,-2.6,10.57,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Basic Materials,Chemicals,13.0,326,3.99
10.09.2026 at 02:35 PM IST,SPIC,3.42,0.71,10.14,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Agricultural Inputs,7.0,326,2.15
10.09.2026 at 02:35 PM IST,REMSONSIND,7.53,9.58,-9.49,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Consumer Cyclical,Auto Parts,13.0,372,3.49
10.09.2026 at 02:35 PM IST,REPRO,-6.98,-13.31,-19.01,,,,0,0,0,0,,Industrials,Specialty Business Services,17.0,414,4.11
10.09.2026 at 02:35 PM IST,AXITA,9.89,3.63,-9.09,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Consumer Cyclical,Textile Manufacturing,13.0,372,3.49
10.09.2026 at 02:35 PM IST,GREAVESCOT,-2.08,2.43,43.98,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Industrials,Specialty Industrial Machinery,9.0,414,2.17
10.09.2026 at 02:35 PM IST,INVENTURE,2.22,-6.12,-9.8,,,,0,0,0,8,Positive 1M return,Financial Services,Capital Markets,15.0,215,6.98
10.09.2026 at 02:35 PM IST,MONTECARLO,10.34,2.75,7.11,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Consumer Cyclical,Apparel Manufacturing,5.0,372,1.34
10.09.2026 at 02:35 PM IST,VEDPOWER,-8.0,-15.17,,,,,0,0,0,0,,Utilities,Utilities - Independent Power Producers,10.0,38,26.32
10.09.2026 at 02:35 PM IST,INDBANK,-13.81,-16.59,-9.3,,,,0,0,0,0,,Financial Services,Capital Markets,16.0,215,7.44
10.09.2026 at 02:35 PM IST,NECLIFE,14.67,3.88,5.43,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Unknown,Unknown,4.0,97,4.12
10.09.2026 at 02:35 PM IST,MIDWESTLTD,-4.55,-17.02,-13.07,,,,0,0,0,0,,Basic Materials,Building Materials,17.0,326,5.21
10.09.2026 at 02:35 PM IST,VIVIDHA,-1.85,3.92,-1.85,,,,0,0,0,10,Positive 3M return,Consumer Cyclical,Textile Manufacturing,15.0,372,4.03
10.09.2026 at 02:35 PM IST,IRIS,1.88,5.24,2.14,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Technology,Software - Application,7.0,153,4.58
10.09.2026 at 02:35 PM IST,SAMHI,-1.46,-3.66,10.66,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Lodging,15.0,372,4.03
10.09.2026 at 02:35 PM IST,FRACTAL,-4.73,-23.22,-2.97,,,,0,0,0,0,,Technology,Software - Infrastructure,14.0,153,9.15
10.09.2026 at 02:35 PM IST,MANCREDIT,-8.91,-0.85,30.98,,,,0,0,0,20,Strong 6M absolute return,Financial Services,Credit Services,11.0,215,5.12
10.09.2026 at 02:35 PM IST,AFCONS,-3.55,-19.36,-5.41,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,MARATHON,17.35,7.56,7.75,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Real Estate,Real Estate - Development,4.0,67,5.97
10.09.2026 at 02:35 PM IST,THOMASCOOK,-0.11,-0.42,17.45,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Travel Services,15.0,372,4.03
10.09.2026 at 02:35 PM IST,BIRLANU,-14.53,6.73,5.94,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Building Products & Equipment,12.0,414,2.9
10.09.2026 at 02:35 PM IST,M&MFIN,-9.26,23.31,6.06,,,,0,0,0,30,"Strong 3M absolute return, Positive 6M return",Financial Services,Credit Services,9.0,215,4.19
10.09.2026 at 02:35 PM IST,SASKEN,-9.71,-14.99,66.65,,,,0,0,0,20,Strong 6M absolute return,Technology,Information Technology Services,10.0,153,6.54
10.09.2026 at 02:35 PM IST,LGHL,-9.26,-21.9,-34.85,,,,0,0,0,0,,Consumer Cyclical,Luxury Goods,17.0,372,4.57
10.09.2026 at 02:35 PM IST,LODHA,-4.52,25.8,33.3,,,,0,0,0,40,"Strong 3M absolute return, Strong 6M absolute return",Real Estate,Real Estate - Development,5.0,67,7.46
10.09.2026 at 02:35 PM IST,CHOICEIN,-5.06,10.12,18.99,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Capital Markets,11.0,215,5.12
10.09.2026 at 02:35 PM IST,CEINSYS,-8.9,-26.77,-32.43,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,TFL,7.87,2.92,-4.42,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Financial Services,Mortgage Finance,12.0,215,5.58
10.09.2026 at 02:35 PM IST,TECILCHEM,14.61,-12.97,-24.57,,,,0,0,0,15,Strong 1M absolute return,Financial Services,Shell Companies,13.0,215,6.05
10.09.2026 at 02:35 PM IST,YATRA,-3.82,6.96,9.29,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Travel Services,12.0,372,3.23
10.09.2026 at 02:35 PM IST,ABDL,-0.5,-1.83,30.19,,,,0,0,0,20,Strong 6M absolute return,Consumer Defensive,Beverages - Wineries & Distilleries,10.0,138,7.25
10.09.2026 at 02:35 PM IST,ADFFOODS,2.9,-3.34,46.05,,,,0,0,0,28,"Positive 1M return, Strong 6M absolute return",Consumer Defensive,Packaged Foods,9.0,138,6.52
10.09.2026 at 02:35 PM IST,WINDMACHIN,-0.64,-7.36,23.5,,,,0,0,0,10,Positive 6M return,Industrials,Specialty Industrial Machinery,15.0,414,3.62
10.09.2026 at 02:35 PM IST,ADANIGREEN,-1.71,-12.55,50.51,,,,0,0,0,20,Strong 6M absolute return,Utilities,Utilities - Renewable,6.0,38,15.79
10.09.2026 at 02:35 PM IST,INDOWIND,1.1,1.89,3.62,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Utilities,Utilities - Renewable,3.0,38,7.89
10.09.2026 at 02:35 PM IST,INDOSTAR,-0.55,1.95,16.7,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Credit Services,11.0,215,5.12
10.09.2026 at 02:35 PM IST,NCC,0.17,-5.2,0.47,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Industrials,Engineering & Construction,13.0,414,3.14
10.09.2026 at 02:35 PM IST,BATLIBOI,1.62,15.87,,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Industrials,Specialty Industrial Machinery,13.0,414,3.14
10.09.2026 at 02:35 PM IST,NUVAMA,3.03,10.72,46.41,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Financial Services,Asset Management,4.0,215,1.86
10.09.2026 at 02:35 PM IST,NSIL,-0.11,0.9,-1.28,,,,0,0,0,10,Positive 3M return,Financial Services,Asset Management,14.0,215,6.51
10.09.2026 at 02:35 PM IST,UNICHEMLAB,-1.89,21.53,59.22,,,,0,0,0,40,"Strong 3M absolute return, Strong 6M absolute return",Healthcare,Drug Manufacturers - Specialty & Generic,6.0,147,4.08
10.09.2026 at 02:35 PM IST,SIRCA,-2.49,3.67,1.16,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Basic Materials,Specialty Chemicals,12.0,326,3.68
10.09.2026 at 02:35 PM IST,CEWATER,6.79,-7.96,13.33,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Utilities,Utilities - Regulated Water,7.0,38,18.42
10.09.2026 at 02:35 PM IST,KIMS,-3.55,0.72,16.71,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Healthcare,Medical Care Facilities,11.0,147,7.48
10.09.2026 at 02:35 PM IST,SURYALAXMI,-1.93,0.52,9.41,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Textile Manufacturing,12.0,372,3.23
10.09.2026 at 02:35 PM IST,SUPREMEIND,1.9,1.14,-12.71,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Industrials,Building Products & Equipment,13.0,414,3.14
10.09.2026 at 02:35 PM IST,NELCO,-3.23,31.66,58.83,,,,0,0,0,40,"Strong 3M absolute return, Strong 6M absolute return",Unknown,Unknown,5.0,97,5.15
10.09.2026 at 02:35 PM IST,TORNTPHARM,0.35,10.41,12.56,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Healthcare,Drug Manufacturers - Specialty & Generic,7.0,147,4.76
10.09.2026 at 02:35 PM IST,SUMMITSEC,-1.63,-3.83,-9.56,,,,0,0,0,0,,Financial Services,Capital Markets,16.0,215,7.44
10.09.2026 at 02:35 PM IST,NAM-INDIA,0.27,4.44,44.85,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Financial Services,Asset Management,4.0,215,1.86
10.09.2026 at 02:35 PM IST,VOGL,-3.62,6.36,,,,,0,0,0,10,Positive 3M return,Basic Materials,Other Industrial Metals & Mining,15.0,326,4.6
10.09.2026 at 02:35 PM IST,VIYASH,-2.27,5.22,31.91,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Healthcare,Drug Manufacturers - Specialty & Generic,9.0,147,6.12
10.09.2026 at 02:35 PM IST,CUMMINSIND,-3.05,-8.85,10.33,,,,0,0,0,10,Positive 6M return,Industrials,Specialty Industrial Machinery,15.0,414,3.62
10.09.2026 at 02:35 PM IST,MOTOGENFIN,-0.04,-8.49,33.89,,,,0,0,0,20,Strong 6M absolute return,Unknown,Unknown,10.0,97,10.31
10.09.2026 at 02:35 PM IST,JUBLFOOD,-3.36,12.53,3.98,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Restaurants,12.0,372,3.23
10.09.2026 at 02:35 PM IST,JSLL,-2.59,-14.2,-14.8,,,,0,0,0,0,,Healthcare,Medical Care Facilities,15.0,147,10.2
10.09.2026 at 02:35 PM IST,ALANKIT,-1.11,-1.59,3.47,,,,0,0,0,10,Positive 6M return,Technology,Information Technology Services,12.0,153,7.84
10.09.2026 at 02:35 PM IST,SEDEMAC,-4.92,6.03,101.2,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Consumer Cyclical,Auto Parts,9.0,372,2.42
10.09.2026 at 02:35 PM IST,MOLDTKPAC,1.2,1.61,30.96,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Packaging & Containers,4.0,372,1.08
10.09.2026 at 02:35 PM IST,ORIENTPPR,6.41,0.95,7.29,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Paper & Paper Products,7.0,326,2.15
10.09.2026 at 02:35 PM IST,OPTIEMUS,0.34,31.14,57.01,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Technology,Electronics & Computer Distribution,2.0,153,1.31
10.09.2026 at 02:35 PM IST,ONGC,-0.89,-4.21,-9.97,,,,0,0,0,0,,Energy,Oil & Gas Integrated,9.0,30,30.0
10.09.2026 at 02:35 PM IST,DISAQ,2.18,3.24,,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Unknown,Unknown,11.0,97,11.34
10.09.2026 at 02:35 PM IST,PAKKA,7.47,-4.07,-3.9,,,,0,0,0,8,Positive 1M return,Basic Materials,Paper & Paper Products,16.0,326,4.91
10.09.2026 at 02:35 PM IST,BBOX,-2.67,-25.72,43.93,,,,0,0,0,20,Strong 6M absolute return,Technology,Software - Application,10.0,153,6.54
10.09.2026 at 02:35 PM IST,TINNARUBR,-7.15,16.06,53.64,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Basic Materials,Specialty Chemicals,9.0,326,2.76
10.09.2026 at 02:35 PM IST,PARASPETRO,-12.45,9.55,2.35,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Textile Manufacturing,12.0,372,3.23
10.09.2026 at 02:35 PM IST,SANSTAR,-3.58,-8.28,24.61,,,,0,0,0,10,Positive 6M return,Basic Materials,Chemicals,15.0,326,4.6
10.09.2026 at 02:35 PM IST,SANGAMIND,-0.67,7.0,33.84,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Consumer Cyclical,Textile Manufacturing,9.0,372,2.42
10.09.2026 at 02:35 PM IST,GALAPREC,4.01,-0.06,37.97,,,,0,0,0,28,"Positive 1M return, Strong 6M absolute return",Industrials,Specialty Industrial Machinery,10.0,414,2.42
10.09.2026 at 02:35 PM IST,MINDACORP,-2.25,10.67,39.08,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Consumer Cyclical,Auto Parts,9.0,372,2.42
10.09.2026 at 02:35 PM IST,METROBRAND,0.69,-4.41,0.93,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Consumer Cyclical,Apparel Retail,13.0,372,3.49
10.09.2026 at 02:35 PM IST,HESTERBIO,-7.55,18.28,59.23,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Healthcare,Drug Manufacturers - Specialty & Generic,9.0,147,6.12
10.09.2026 at 02:35 PM IST,INTERARCH,2.42,-5.06,-4.99,,,,0,0,0,8,Positive 1M return,Industrials,Engineering & Construction,16.0,414,3.86
10.09.2026 at 02:35 PM IST,ASTRAMICRO,0.29,15.26,74.32,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Technology,Communication Equipment,4.0,153,2.61
10.09.2026 at 02:35 PM IST,PNGSREVA,-16.38,33.5,32.69,,,,0,0,0,40,"Strong 3M absolute return, Strong 6M absolute return",Consumer Cyclical,Luxury Goods,6.0,372,1.61
10.09.2026 at 02:35 PM IST,PREMEXPLN,2.48,-2.34,40.63,,,,0,0,0,28,"Positive 1M return, Strong 6M absolute return",Basic Materials,Specialty Chemicals,10.0,326,3.07
10.09.2026 at 02:35 PM IST,MARKOLINES,-2.07,1.97,11.3,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Infrastructure Operations,12.0,414,2.9
10.09.2026 at 02:35 PM IST,TATAINVEST,-5.27,-4.42,3.0,,,,0,0,0,10,Positive 6M return,Financial Services,Asset Management,14.0,215,6.51
10.09.2026 at 02:35 PM IST,BHARATSE,-7.14,20.45,29.77,,,,0,0,0,30,"Strong 3M absolute return, Positive 6M return",Consumer Cyclical,Auto Parts,9.0,372,2.42
10.09.2026 at 02:35 PM IST,UJJIVANSFB,-5.18,21.46,23.4,,,,0,0,0,30,"Strong 3M absolute return, Positive 6M return",Financial Services,Banks - Regional,9.0,215,4.19
10.09.2026 at 02:35 PM IST,TVSSCS,0.27,-4.39,19.2,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Industrials,Integrated Freight & Logistics,13.0,414,3.14
10.09.2026 at 02:35 PM IST,HALEOSLABS,1.06,3.83,14.68,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Healthcare,Biotechnology,7.0,147,4.76
10.09.2026 at 02:35 PM IST,CREATIVEYE,-2.24,-6.42,-9.87,,,,0,0,0,0,,Communication Services,Entertainment,13.0,63,20.63
10.09.2026 at 02:35 PM IST,BIMETAL,-1.37,3.3,,,,,0,0,0,10,Positive 3M return,Consumer Cyclical,Auto Parts,15.0,372,4.03
10.09.2026 at 02:35 PM IST,BONLON,-1.85,-10.15,3.73,,,,0,0,0,10,Positive 6M return,Basic Materials,Other Industrial Metals & Mining,15.0,326,4.6
10.09.2026 at 02:35 PM IST,DLF,-0.46,8.55,19.51,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Real Estate,Real Estate - Development,9.0,67,13.43
