change_scan_time,symbol,sector,industry,current_price,current_rsi,current_risk,current_final_score,current_score_band,technical_score,fundamental_score,relative_strength_score,volume_ratio,distance_pct,distance_from_high_pct,trend,previous_rsi,previous_risk,previous_final_score,previous_score_band,score_change,rsi_change,risk_change,change_signal
01.09.2026 at 10:07 AM IST,ANNAPURNA,Consumer Defensive,Packaged Foods,145.9,49.98,15,12.71,E Avoid,37,30.0,15,0.14,20.83,49.16,Bullish,52.76,15.0,17.56,E Avoid,-4.85,-2.78,0.0,No Major Change
01.09.2026 at 10:07 AM IST,DJML,Industrials,Specialty Business Services,70.89,24.74,25,0.0,E Avoid,4,33.0,0,0.05,36.49,43.13,Bearish,25.1,15.0,4.85,E Avoid,-4.85,-0.36,10.0,"Risk Increased Sharply, New Risk Warning"
01.09.2026 at 10:07 AM IST,SGFIN,Financial Services,Capital Markets,688.0,54.65,0,44.2,D Weak,60,38.0,40,0.12,113.0,5.42,Bullish,55.04,0.0,49.1,C Neutral,-4.9,-0.39,0.0,Band Changed: C Neutral → D Weak
01.09.2026 at 10:07 AM IST,TATACAP,Financial Services,Credit Services,363.8,49.47,0,40.8,D Weak,47,35.0,38,0.06,23.11,6.77,Bullish,54.19,0.0,45.7,C Neutral,-4.9,-4.72,0.0,Band Changed: C Neutral → D Weak
01.09.2026 at 10:07 AM IST,BAJAJFINSV,Financial Services,Financial Conglomerates,1967.1,45.66,0,31.4,E Avoid,47,25.0,20,0.14,23.28,10.31,Bullish,57.62,0.0,36.3,D Weak,-4.9,-11.96,0.0,Band Changed: D Weak → E Avoid
01.09.2026 at 10:07 AM IST,FIVESTAR,Financial Services,Credit Services,528.35,48.61,0,28.9,E Avoid,27,29.0,30,0.09,56.81,20.38,Bearish,51.4,0.0,33.8,E Avoid,-4.9,-2.79,0.0,No Major Change
01.09.2026 at 10:07 AM IST,POONAWALLA,Financial Services,Credit Services,462.2,41.44,0,28.9,E Avoid,23,31.0,20,0.09,27.96,18.97,Bearish,42.66,0.0,33.8,E Avoid,-4.9,-1.22,0.0,No Major Change
01.09.2026 at 10:07 AM IST,IIFLCAPS,Financial Services,Capital Markets,335.0,48.5,0,24.8,E Avoid,32,28.0,10,0.06,39.35,17.79,Bearish,53.43,0.0,29.7,E Avoid,-4.9,-4.93,0.0,No Major Change
01.09.2026 at 10:07 AM IST,TIGERLOGS,Industrials,Integrated Freight & Logistics,27.95,43.65,20,0.0,E Avoid,13,26.0,8,0.06,22.05,50.7,Bearish,44.96,15.0,4.9,E Avoid,-4.9,-1.31,5.0,Risk Increased
01.09.2026 at 10:07 AM IST,HATHWAY,Communication Services,Entertainment,10.55,42.08,15,0.19,E Avoid,13,17.0,10,0.2,20.43,30.82,Bearish,46.35,15.0,5.12,E Avoid,-4.93,-4.27,0.0,No Major Change
01.09.2026 at 10:07 AM IST,CLEANMAX,Utilities,Utilities - Renewable,1233.6,44.77,0,12.34,E Avoid,8,18.0,10,0.51,69.66,19.69,Bearish,46.42,0.0,17.35,E Avoid,-5.01,-1.65,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,NHPC,Utilities,Utilities - Renewable,75.6,42.4,15,10.24,E Avoid,16,35.0,20,0.72,5.85,13.5,Bearish,47.89,15.0,15.25,E Avoid,-5.01,-5.49,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,KPRMILL,Consumer Cyclical,Textile Manufacturing,1165.1,60.88,0,45.01,C Neutral,50,35.0,55,0.23,46.67,12.47,Bullish,63.8,0.0,50.15,C Neutral,-5.14,-2.92,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,FMGOETZE,Consumer Cyclical,Auto Parts,621.35,83.27,0,44.66,D Weak,47,32.0,65,0.26,73.56,3.08,Bullish,84.97,0.0,49.8,C Neutral,-5.14,-1.7,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,SONAMLTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",74.55,72.56,0,44.66,D Weak,47,28.0,65,0.77,100.44,7.18,Bullish,81.48,0.0,49.8,C Neutral,-5.14,-8.92,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,ETERNAL,Consumer Cyclical,Internet Retail,326.45,63.23,0,44.36,D Weak,50,30.0,58,0.16,53.55,11.4,Bullish,65.77,0.0,49.5,C Neutral,-5.14,-2.54,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,JMA,Consumer Cyclical,Auto Parts,91.3,57.54,0,39.36,D Weak,50,33.0,38,0.12,34.49,11.96,Bullish,65.6,0.0,44.5,D Weak,-5.14,-8.06,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,CARRARO,Consumer Cyclical,Auto Parts,557.4,62.57,0,35.51,D Weak,50,23.0,38,0.08,37.06,16.5,Bullish,63.97,0.0,40.65,D Weak,-5.14,-1.4,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,MANOMAY,Consumer Cyclical,Textile Manufacturing,223.36,63.67,0,29.86,E Avoid,50,13.0,28,0.32,39.38,14.05,Bullish,63.56,0.0,35.0,D Weak,-5.14,0.11,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,CAMPUS,Consumer Cyclical,Footwear & Accessories,224.38,50.89,15,10.31,E Avoid,28,27.0,8,0.06,4.98,23.85,Bearish,54.01,15.0,15.45,E Avoid,-5.14,-3.12,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,IGPL,Basic Materials,Chemicals,543.55,71.2,0,46.28,C Neutral,52,30.0,58,0.21,74.44,0.97,Bullish,69.33,0.0,51.43,C Neutral,-5.15,1.87,0.0,"Score Dropped, RSI Overbought"
01.09.2026 at 10:07 AM IST,SPLPETRO,Basic Materials,Specialty Chemicals,720.85,53.78,0,45.33,C Neutral,50,43.0,38,0.15,57.64,25.31,Bullish,56.33,0.0,50.48,C Neutral,-5.15,-2.55,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,ULTRAMAR,Basic Materials,Specialty Chemicals,433.8,61.21,0,44.18,D Weak,50,49.0,25,0.1,20.98,4.82,Bullish,65.75,0.0,49.33,C Neutral,-5.15,-4.54,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,PRUDENT,Financial Services,Asset Management,3399.0,54.41,5,43.3,D Weak,50,48.0,58,0.66,60.45,17.21,Bullish,75.73,0.0,48.45,C Neutral,-5.15,-21.32,5.0,"Score Dropped, Risk Increased, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,PDMJEPAPER,Basic Materials,Paper & Paper Products,93.4,56.39,0,32.08,E Avoid,50,27.0,20,0.17,44.65,30.87,Bullish,60.25,0.0,37.23,D Weak,-5.15,-3.86,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,VSTL,Basic Materials,Steel,111.0,53.2,15,2.08,E Avoid,30,14.0,8,0.09,10.12,33.93,Bearish,57.04,15.0,7.23,E Avoid,-5.15,-3.84,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,NAZARA,Communication Services,Electronic Gaming & Multimedia,372.2,70.97,0,31.14,E Avoid,47,4.0,58,0.11,72.55,1.9,Bullish,72.92,0.0,36.32,D Weak,-5.18,-1.95,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,STLNETWORK,Communication Services,Telecom Services,27.51,61.87,0,24.74,E Avoid,50,0.0,35,0.24,74.67,22.29,Bullish,67.55,0.0,29.92,E Avoid,-5.18,-5.68,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,RELIGARE,Unknown,Unknown,251.39,60.05,0,17.36,E Avoid,40,0.0,20,0.57,27.93,10.22,Bearish,52.98,0.0,22.57,E Avoid,-5.21,7.07,0.0,"Score Dropped, Fresh Momentum"
01.09.2026 at 10:07 AM IST,FINCABLES,Industrials,Electrical Equipment & Parts,1227.7,54.17,0,50.13,C Neutral,50,44.0,55,0.08,75.19,10.65,Bullish,57.93,0.0,55.35,B Watchlist,-5.22,-3.76,0.0,"Score Dropped, Band Changed: B Watchlist → C Neutral"
01.09.2026 at 10:07 AM IST,SECMARK,Industrials,Consulting Services,152.01,76.76,0,40.28,D Weak,57,22.0,45,1.03,59.93,5.47,Bullish,81.14,0.0,45.5,C Neutral,-5.22,-4.38,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,TARIL,Industrials,Electrical Equipment & Parts,310.5,55.47,0,28.73,E Avoid,35,29.0,18,0.25,38.59,43.75,Bearish,58.51,0.0,33.95,E Avoid,-5.22,-3.04,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,AXISCADES,Industrials,Engineering & Construction,1661.9,58.15,0,21.28,E Avoid,50,0.0,18,0.28,56.3,24.83,Bullish,59.78,0.0,26.5,E Avoid,-5.22,-1.63,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,MEIL,Industrials,Electrical Equipment & Parts,283.35,50.35,20,11.73,E Avoid,20,45.0,10,0.05,37.38,50.61,Bearish,52.69,15.0,16.95,E Avoid,-5.22,-2.34,5.0,"Score Dropped, Risk Increased"
01.09.2026 at 10:07 AM IST,AUROPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1688.7,62.23,0,49.42,C Neutral,60,42.0,48,0.17,66.19,1.65,Bullish,68.33,0.0,54.65,C Neutral,-5.23,-6.1,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,GUJTHEM,Healthcare,Drug Manufacturers - Specialty & Generic,418.3,66.57,0,47.27,C Neutral,50,34.0,55,0.07,85.87,12.67,Bullish,69.19,0.0,52.5,C Neutral,-5.23,-2.62,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,HCG,Healthcare,Medical Care Facilities,723.2,57.95,0,35.17,D Weak,55,15.0,38,0.17,40.89,10.12,Bullish,60.4,0.0,40.4,D Weak,-5.23,-2.45,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,IGL,Utilities,Utilities - Regulated Gas,149.72,46.25,15,4.49,E Avoid,20,30.0,0,0.1,5.63,31.72,Bearish,48.15,15.0,9.75,E Avoid,-5.26,-1.9,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,LPDC,Real Estate,Real Estate Services,6.81,48.92,0,30.52,E Avoid,42,19.0,38,0.0,30.21,28.01,Bullish,51.52,0.0,35.79,D Weak,-5.27,-2.6,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,OMAXE,Real Estate,Real Estate - Development,122.93,70.31,5,28.27,E Avoid,47,4.0,65,0.11,96.69,8.47,Bullish,73.45,0.0,33.54,E Avoid,-5.27,-3.14,5.0,"Score Dropped, Risk Increased"
01.09.2026 at 10:07 AM IST,WEWORK,Real Estate,Real Estate Services,674.25,41.02,0,19.92,E Avoid,23,5.0,30,0.05,60.54,15.14,Bearish,43.94,0.0,25.19,E Avoid,-5.27,-2.92,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,IKIO,Technology,Electronic Components,210.95,58.36,0,45.06,C Neutral,50,40.0,58,0.12,103.76,15.24,Bullish,61.51,0.0,50.36,C Neutral,-5.3,-3.15,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,LTTS,Technology,Information Technology Services,3562.1,52.79,15,20.11,E Avoid,40,33.0,38,0.11,19.68,23.78,Bullish,57.62,15.0,25.41,E Avoid,-5.3,-4.83,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,RELTD,Technology,Solar,156.31,38.0,0,14.81,E Avoid,23,0.0,20,0.16,36.4,20.43,Bearish,42.64,0.0,20.11,E Avoid,-5.3,-4.64,0.0,"Score Dropped, Fresh Weakness"
01.09.2026 at 10:07 AM IST,AURIONPRO,Technology,Software - Application,700.85,39.02,15,4.26,E Avoid,16,32.0,0,0.28,3.04,47.32,Bearish,41.39,15.0,9.56,E Avoid,-5.3,-2.37,0.0,"Score Dropped, Fresh Weakness"
01.09.2026 at 10:07 AM IST,BALRAMCHIN,Consumer Defensive,Confectioners,670.0,53.39,0,33.31,E Avoid,50,6.0,58,0.29,70.25,14.21,Bullish,57.79,0.0,38.66,D Weak,-5.35,-4.4,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,SAKHTISUG,Consumer Defensive,Confectioners,20.98,61.11,0,31.16,E Avoid,50,0.0,55,0.06,55.18,15.23,Bullish,62.59,0.0,36.51,D Weak,-5.35,-1.48,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,COLPAL,Consumer Defensive,Household & Personal Products,1848.0,35.51,15,8.96,E Avoid,16,38.0,0,0.53,4.93,24.52,Bearish,41.24,15.0,14.31,E Avoid,-5.35,-5.73,0.0,"Score Dropped, Fresh Weakness"
01.09.2026 at 10:07 AM IST,NORTHARC,Financial Services,Credit Services,306.55,59.5,0,44.75,D Weak,60,37.0,38,0.52,48.81,8.22,Bullish,62.68,0.0,50.15,C Neutral,-5.4,-3.18,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,PIRAMALFIN,Financial Services,Credit Services,2290.3,72.15,0,40.45,D Weak,47,29.0,45,0.45,82.8,1.45,Bullish,74.45,0.0,45.85,C Neutral,-5.4,-2.3,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,FEDFINA,Financial Services,Credit Services,156.22,52.83,0,37.25,D Weak,50,37.0,18,0.14,31.2,12.47,Bullish,55.49,0.0,42.65,D Weak,-5.4,-2.66,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,BVCL,Basic Materials,Building Materials,45.09,70.04,0,36.33,D Weak,42,25.0,45,0.19,44.52,35.58,Bullish,68.8,0.0,41.73,D Weak,-5.4,1.24,0.0,"Score Dropped, RSI Overbought"
01.09.2026 at 10:07 AM IST,STEL,Financial Services,Asset Management,641.3,73.88,0,34.95,E Avoid,57,7.0,55,1.24,68.76,5.69,Bullish,77.32,0.0,40.35,D Weak,-5.4,-3.44,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,GVT&D,Industrials,Specialty Industrial Machinery,4285.4,48.32,0,32.08,E Avoid,27,41.0,10,0.19,70.26,23.96,Bearish,55.92,0.0,37.55,D Weak,-5.47,-7.6,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,ICIL,Consumer Cyclical,Textile Manufacturing,452.85,60.26,0,46.16,C Neutral,60,28.0,58,0.15,109.61,4.59,Bullish,66.8,0.0,51.8,C Neutral,-5.64,-6.54,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,DYNAMATECH,Consumer Cyclical,Auto Parts,11790.0,61.79,0,38.01,D Weak,60,19.0,38,0.13,83.81,8.36,Bullish,66.68,0.0,43.65,D Weak,-5.64,-4.89,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,FILATEX,Consumer Cyclical,Textile Manufacturing,73.53,43.42,0,34.76,E Avoid,38,28.0,40,0.09,102.79,15.74,Bullish,46.11,0.0,40.4,D Weak,-5.64,-2.69,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,INDORAMA,Consumer Cyclical,Textile Manufacturing,66.75,69.01,0,33.36,E Avoid,55,2.0,58,0.17,130.17,11.0,Bullish,67.98,0.0,39.0,D Weak,-5.64,1.03,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,OAL,Basic Materials,Specialty Chemicals,459.65,69.97,5,41.18,D Weak,60,23.0,65,0.06,101.87,6.71,Bullish,77.61,0.0,46.83,C Neutral,-5.65,-7.64,5.0,"Score Dropped, Risk Increased, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,VGUARD,Industrials,Electrical Equipment & Parts,342.4,63.96,0,42.93,D Weak,55,32.0,38,0.35,19.12,12.28,Bullish,67.85,0.0,48.65,C Neutral,-5.72,-3.89,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,INDIGO,Industrials,Airlines,5071.5,41.59,0,15.03,E Avoid,23,0.0,20,0.38,30.2,15.05,Bearish,51.0,0.0,20.75,E Avoid,-5.72,-9.41,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,9191.5,71.16,0,50.77,C Neutral,47,44.0,58,0.23,63.74,2.91,Bullish,83.9,0.0,56.5,B Watchlist,-5.73,-12.74,0.0,"Score Dropped, Band Changed: B Watchlist → C Neutral"
01.09.2026 at 10:07 AM IST,TTKHLTCARE,Healthcare,Drug Manufacturers - General,1153.9,63.97,0,48.22,C Neutral,65,35.0,48,0.26,58.6,4.64,Bullish,64.68,0.0,53.95,C Neutral,-5.73,-0.71,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,BETA,Healthcare,Drug Manufacturers - Specialty & Generic,2211.2,43.67,0,38.72,D Weak,28,36.0,40,0.06,123.33,21.25,Bearish,46.53,0.0,44.45,D Weak,-5.73,-2.86,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,DCI,Technology,Electronics & Computer Distribution,370.2,54.66,5,32.01,E Avoid,50,17.0,58,0.33,77.15,22.06,Bullish,55.51,5.0,37.81,D Weak,-5.8,-0.85,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,GVPTECH,Technology,Information Technology Services,8.45,67.69,5,27.41,E Avoid,50,6.0,55,0.19,61.88,24.49,Bullish,70.5,0.0,33.21,E Avoid,-5.8,-2.81,5.0,"Score Dropped, Risk Increased"
01.09.2026 at 10:07 AM IST,CONFIPET,Energy,Oil & Gas Refining & Marketing,80.51,57.4,0,42.21,D Weak,60,39.0,30,0.07,186.92,6.82,Bullish,59.15,0.0,48.03,C Neutral,-5.82,-1.75,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,GHCLTEXTIL,Consumer Cyclical,Textile Manufacturing,137.77,72.52,0,51.86,C Neutral,52,42.0,65,0.38,112.45,1.59,Bullish,69.83,0.0,57.75,B Watchlist,-5.89,2.69,0.0,"Score Dropped, RSI Overbought, Band Changed: B Watchlist → C Neutral"
01.09.2026 at 10:07 AM IST,ADL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",75.0,56.09,0,23.31,E Avoid,50,1.0,20,0.04,49.22,31.76,Bullish,57.28,0.0,29.2,E Avoid,-5.89,-1.19,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,MRF,Consumer Cyclical,Auto Parts,133290.0,51.57,15,14.76,E Avoid,48,28.0,10,0.14,9.44,18.38,Bullish,53.14,15.0,20.65,E Avoid,-5.89,-1.57,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,21STCENMGM,Financial Services,Capital Markets,39.54,41.26,0,34.45,E Avoid,38,33.0,30,0.05,39.96,28.3,Bullish,45.03,0.0,40.35,D Weak,-5.9,-3.77,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,CSLFINANCE,Financial Services,Credit Services,240.28,68.27,15,17.5,E Avoid,45,35.0,18,0.24,14.58,26.0,Bullish,67.44,15.0,23.4,E Avoid,-5.9,0.83,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,DEN,Communication Services,Entertainment,27.7,47.88,15,8.89,E Avoid,17,19.0,38,0.21,23.0,25.84,Bearish,55.82,15.0,14.82,E Avoid,-5.93,-7.94,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,PIXTRANS,Industrials,Specialty Industrial Machinery,1798.9,47.98,0,41.18,D Weak,27,47.0,38,0.02,44.38,13.89,Bearish,50.19,0.0,47.15,C Neutral,-5.97,-2.21,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,ALLDIGI,Industrials,Specialty Business Services,812.4,51.66,0,37.38,D Weak,55,34.0,20,0.09,20.28,13.15,Bullish,52.26,0.0,43.35,D Weak,-5.97,-0.6,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,LT,Industrials,Engineering & Construction,4004.6,46.98,0,35.33,D Weak,47,25.0,38,0.08,22.98,8.93,Bullish,52.27,0.0,41.3,D Weak,-5.97,-5.29,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,NOVARTIND,Healthcare,Drug Manufacturers - Specialty & Generic,1587.2,55.5,0,37.02,D Weak,40,44.0,10,0.44,136.1,10.83,Bullish,51.61,0.0,43.0,D Weak,-5.98,3.89,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,LTM,Technology,Information Technology Services,4530.0,52.45,15,35.01,D Weak,35,83.0,20,0.12,28.4,28.6,Bullish,54.57,15.0,41.06,D Weak,-6.05,-2.12,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,INFOBEAN,Technology,Software - Application,159.23,47.68,15,4.31,E Avoid,12,35.0,0,0.18,37.49,37.8,Bearish,50.68,15.0,10.36,E Avoid,-6.05,-3.0,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,AEGISLOG,Energy,Oil & Gas Refining & Marketing,1189.9,38.81,5,32.21,E Avoid,23,47.0,40,0.53,107.64,20.56,Bearish,45.39,0.0,38.28,D Weak,-6.07,-6.58,5.0,"Score Dropped, Fresh Weakness, Risk Increased, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,ARMANFIN,Financial Services,Credit Services,1976.2,52.7,0,38.2,D Weak,60,32.0,30,0.1,51.9,8.45,Bullish,54.74,0.0,44.35,D Weak,-6.15,-2.04,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,MONARCH,Financial Services,Capital Markets,375.45,47.27,0,32.65,E Avoid,42,29.0,30,0.01,59.87,7.5,Bullish,51.49,0.0,38.8,D Weak,-6.15,-4.22,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,RBLBANK,Financial Services,Banks - Regional,378.95,47.76,0,32.6,E Avoid,42,36.0,20,0.4,47.2,3.94,Bullish,49.28,0.0,38.75,D Weak,-6.15,-1.52,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,JSWHL,Financial Services,Asset Management,11767.0,53.29,15,1.45,E Avoid,45,2.0,0,0.3,11.75,48.37,Bullish,57.53,15.0,7.6,E Avoid,-6.15,-4.24,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,IRB,Industrials,Infrastructure Operations,19.2,44.65,15,8.33,E Avoid,16,36.0,0,0.58,2.35,19.45,Bearish,47.82,15.0,14.55,E Avoid,-6.22,-3.17,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,VINEETLAB,Basic Materials,Chemicals,38.03,51.26,0,25.08,E Avoid,50,5.0,20,0.77,36.02,23.92,Bullish,55.67,0.0,31.48,E Avoid,-6.4,-4.41,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,PDSL,Industrials,Specialty Business Services,365.0,50.43,0,38.18,D Weak,50,27.0,38,0.07,49.03,12.38,Bullish,53.04,0.0,44.65,D Weak,-6.47,-2.61,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,INNOVISION,Industrials,Staffing & Employment Services,265.95,45.04,0,21.18,E Avoid,20,26.0,0,0.15,8.02,43.41,Bearish,51.08,0.0,27.65,E Avoid,-6.47,-6.04,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,CROWN,Industrials,Rental & Leasing Services,108.0,49.32,15,12.68,E Avoid,25,41.0,0,0.65,7.33,43.46,Bearish,47.8,15.0,19.15,E Avoid,-6.47,1.52,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,LOTUSEYE,Healthcare,Medical Care Facilities,110.0,34.28,15,3.67,E Avoid,13,22.0,0,0.17,12.72,25.17,Bearish,32.94,15.0,10.15,E Avoid,-6.48,1.34,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,WIPRO,Technology,Information Technology Services,180.85,49.85,15,24.06,E Avoid,35,71.0,0,0.27,8.23,31.29,Bullish,56.99,15.0,30.61,E Avoid,-6.55,-7.14,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,SONATSOFTW,Technology,Information Technology Services,288.0,41.13,20,0.51,E Avoid,8,27.0,20,0.3,41.47,29.93,Bearish,41.09,15.0,7.06,E Avoid,-6.55,0.04,5.0,"Score Dropped, Risk Increased"
01.09.2026 at 10:07 AM IST,SKMEGGPROD,Consumer Defensive,Packaged Foods,263.55,49.4,0,37.51,D Weak,32,35.0,48,0.22,84.17,29.15,Bearish,51.85,0.0,44.11,D Weak,-6.6,-2.45,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,GLOBAL,Consumer Defensive,Education & Training Services,106.74,52.36,0,34.51,E Avoid,50,36.0,18,0.08,95.27,12.01,Bullish,53.36,0.0,41.11,D Weak,-6.6,-1.0,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,BAJAJHIND,Consumer Defensive,Confectioners,21.95,60.64,0,32.16,E Avoid,50,12.0,45,0.13,47.81,15.58,Bullish,64.15,0.0,38.76,D Weak,-6.6,-3.51,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,PATELRMART,Consumer Cyclical,Department Stores,226.07,49.27,0,34.31,E Avoid,42,27.0,30,0.11,50.46,16.05,Bullish,50.32,0.0,40.95,D Weak,-6.64,-1.05,0.0,"Score Dropped, Band Changed: D Weak → E Avoid"
01.09.2026 at 10:07 AM IST,NATIONALUM,Basic Materials,Aluminum,375.8,47.3,0,38.43,D Weak,42,56.0,10,0.11,110.86,15.24,Bullish,50.46,0.0,45.08,C Neutral,-6.65,-3.16,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,MASFIN,Financial Services,Credit Services,303.05,49.31,15,8.5,E Avoid,20,32.0,0,0.13,9.55,15.33,Bearish,50.1,15.0,15.15,E Avoid,-6.65,-0.79,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,HAVELLS,Industrials,Electrical Equipment & Parts,1213.8,37.74,15,4.53,E Avoid,16,17.0,10,0.18,8.03,24.52,Bearish,45.87,15.0,11.25,E Avoid,-6.72,-8.13,0.0,"Score Dropped, Fresh Weakness"
01.09.2026 at 10:07 AM IST,HPAL,Basic Materials,Specialty Chemicals,34.72,49.01,15,0.0,E Avoid,12,12.0,8,0.03,30.92,34.49,Bearish,50.37,15.0,6.83,E Avoid,-6.83,-1.36,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,AYMSYNTEX,Consumer Cyclical,Textile Manufacturing,275.1,62.49,0,38.11,D Weak,60,13.0,58,0.33,94.38,6.65,Bullish,66.06,0.0,45.0,C Neutral,-6.89,-3.57,0.0,"Score Dropped, Band Changed: C Neutral → D Weak"
01.09.2026 at 10:07 AM IST,BHARATFORG,Consumer Cyclical,Auto Parts,2041.6,44.19,0,20.06,E Avoid,23,7.0,20,0.08,85.6,11.04,Bearish,51.11,0.0,26.95,E Avoid,-6.89,-6.92,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,BIMETAL,Consumer Cyclical,Auto Parts,620.0,44.33,0,16.91,E Avoid,8,27.0,0,0.06,34.2,15.83,Bearish,50.0,0.0,23.8,E Avoid,-6.89,-5.67,0.0,Score Dropped
01.09.2026 at 10:07 AM IST,TVTODAY,Communication Services,Broadcasting,112.64,44.26,15,8.44,E Avoid,18,37.0,10,0.06,20.47,26.99,Bearish,47.47,15.0,15.37,E Avoid,-6.93,-3.21,0.0,Score Dropped
