performance_scan_time,signal_date,days_passed,horizon_bucket,symbol,sector,industry,sector_bucket,signal_type,signal_direction,signal_strength,entry_price,latest_price,return_pct,is_success,result_status,entry_final_score,latest_final_score,entry_technical_score,latest_technical_score,entry_fundamental_score,latest_fundamental_score,entry_active_fundamental_score,latest_active_fundamental_score,entry_relative_strength_score,latest_relative_strength_score,entry_risk_penalty,latest_risk_penalty,entry_rsi,latest_rsi,entry_score_band,latest_score_band,entry_range_status,latest_range_status,entry_range_score,latest_range_score,entry_current_position_pct,latest_current_position_pct
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,SBIN,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,1040.75,1046.0,0.5,True,Neutral,40.13,33.41,55.0,55.0,26.0,26.0,32.0,32.0,38.0,18.0,0.0,0.0,65.6,57.56,D Weak,E Avoid,Lower Range Watch,Lower Range Watch,71.89,73.79,32.62,34.54
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,SBIN,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,1040.75,1046.0,0.5,True,Neutral,40.13,33.41,55.0,55.0,26.0,26.0,32.0,32.0,38.0,18.0,0.0,0.0,65.6,57.56,D Weak,E Avoid,Lower Range Watch,Lower Range Watch,71.89,73.79,32.62,34.54
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,267.1,234.45,-12.22,False,Failing,37.46,0.0,35.0,16.0,94.0,0.0,100.0,0.0,10.0,0.0,15.0,15.0,51.9,34.13,D Weak,E Avoid,Lower Range Watch,Accumulation Zone,83.34,76.92,30.66,0.0
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,267.1,234.45,-12.22,False,Failing,37.46,0.0,35.0,16.0,94.0,0.0,100.0,0.0,10.0,0.0,15.0,15.0,51.9,34.13,D Weak,E Avoid,Lower Range Watch,Accumulation Zone,83.34,76.92,30.66,0.0
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,920.6,855.85,-7.03,False,Failing,36.36,22.56,60.0,42.0,2.0,7.0,4.0,9.0,55.0,20.0,0.0,0.0,67.42,48.62,D Weak,E Avoid,Profit Booking Zone,Profit Booking Zone,46.55,47.67,100.0,90.24
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,920.6,855.85,-7.03,True,Correct Warning,36.36,22.56,60.0,42.0,2.0,7.0,4.0,9.0,55.0,20.0,0.0,0.0,67.42,48.62,D Weak,E Avoid,Profit Booking Zone,Profit Booking Zone,46.55,47.67,100.0,90.24
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RITES,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,213.71,218.69,2.33,True,Working,35.66,30.86,45.0,45.0,71.0,71.0,82.0,82.0,18.0,8.0,15.0,15.0,58.68,51.05,D Weak,E Avoid,Neutral Range,Profit Booking Zone,72.33,64.08,55.47,78.78
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,MAZDOCK,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,2541.7,2336.0,-8.09,True,Correct Warning,32.11,11.06,50.0,13.0,42.0,42.0,54.0,54.0,38.0,0.0,15.0,15.0,58.11,36.7,E Avoid,E Avoid,Neutral Range,Accumulation Zone,66.01,80.9,73.88,15.99
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,TCS,Technology,Information Technology Services,IT_TECH,52W Low Opportunity,Bullish,Normal,2127.8,2256.8,6.06,True,Working,30.8,36.1,21.0,40.0,86.0,82.0,100.0,96.0,0.0,8.0,15.0,15.0,37.61,62.0,E Avoid,D Weak,Wide / Volatile Range,Accumulation Zone,50.0,75.8,0.0,23.89
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,TCS,Technology,Information Technology Services,IT_TECH,Strong Fundamentals,Bullish,Normal,2127.8,2256.8,6.06,True,Working,30.8,36.1,21.0,40.0,86.0,82.0,100.0,96.0,0.0,8.0,15.0,15.0,37.61,62.0,E Avoid,D Weak,Wide / Volatile Range,Accumulation Zone,50.0,75.8,0.0,23.89
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,TCS,Technology,Information Technology Services,IT_TECH,Avoid / Risky,Bearish,High,2127.8,2256.8,6.06,False,False Warning,30.8,36.1,21.0,40.0,86.0,82.0,100.0,96.0,0.0,8.0,15.0,15.0,37.61,62.0,E Avoid,D Weak,Wide / Volatile Range,Accumulation Zone,50.0,75.8,0.0,23.89
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,INFY,Technology,Information Technology Services,IT_TECH,52W Low Opportunity,Bullish,Normal,1065.4,1088.0,2.12,True,Working,29.4,32.35,21.0,25.0,82.0,82.0,96.0,96.0,0.0,8.0,15.0,15.0,36.35,51.16,E Avoid,E Avoid,Wide / Volatile Range,Accumulation Zone,50.0,78.1,0.0,6.98
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,INFY,Technology,Information Technology Services,IT_TECH,Strong Fundamentals,Bullish,Normal,1065.4,1088.0,2.12,True,Working,29.4,32.35,21.0,25.0,82.0,82.0,96.0,96.0,0.0,8.0,15.0,15.0,36.35,51.16,E Avoid,E Avoid,Wide / Volatile Range,Accumulation Zone,50.0,78.1,0.0,6.98
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,INFY,Technology,Information Technology Services,IT_TECH,Avoid / Risky,Bearish,High,1065.4,1088.0,2.12,False,False Warning,29.4,32.35,21.0,25.0,82.0,82.0,96.0,96.0,0.0,8.0,15.0,15.0,36.35,51.16,E Avoid,E Avoid,Wide / Volatile Range,Accumulation Zone,50.0,78.1,0.0,6.98
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RAILTEL,Communication Services,Telecom Services,TELECOM,Strong Fundamentals,Bullish,Normal,323.5,294.3,-9.03,False,Failing,28.12,16.58,45.0,13.0,63.0,63.0,70.0,70.0,10.0,0.0,15.0,15.0,54.59,36.36,E Avoid,E Avoid,Neutral Range,Lower Range Watch,65.13,72.77,67.05,34.5
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RAILTEL,Communication Services,Telecom Services,TELECOM,Avoid / Risky,Bearish,High,323.5,294.3,-9.03,True,Correct Warning,28.12,16.58,45.0,13.0,63.0,63.0,70.0,70.0,10.0,0.0,15.0,15.0,54.59,36.36,E Avoid,E Avoid,Neutral Range,Lower Range Watch,65.13,72.77,67.05,34.5
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,52W Low Opportunity,Bullish,Normal,291.25,282.85,-2.88,False,Failing,25.78,24.95,28.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,52.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,87.33,91.27,7.19,3.11
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Strong Fundamentals,Bullish,Normal,291.25,282.85,-2.88,False,Failing,25.78,24.95,28.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,52.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,87.33,91.27,7.19,3.11
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Range Accumulation Zone,Bullish,Normal,291.25,282.85,-2.88,False,Failing,25.78,24.95,28.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,52.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,87.33,91.27,7.19,3.11
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Avoid / Risky,Bearish,High,291.25,282.85,-2.88,True,Correct Warning,25.78,24.95,28.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,52.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,87.33,91.27,7.19,3.11
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,HDFCBANK,Financial Services,Banks - Regional,BANK,52W Low Opportunity,Bullish,Normal,786.4,779.5,-0.88,False,Neutral,17.98,11.31,45.0,36.0,28.0,26.0,33.0,31.0,18.0,10.0,15.0,15.0,63.55,43.58,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,75.1,76.11,18.84,16.6
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,HDFCBANK,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,786.4,779.5,-0.88,False,Neutral,17.98,11.31,45.0,36.0,28.0,26.0,33.0,31.0,18.0,10.0,15.0,15.0,63.55,43.58,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,75.1,76.11,18.84,16.6
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,HDFCBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,786.4,779.5,-0.88,True,Neutral,17.98,11.31,45.0,36.0,28.0,26.0,33.0,31.0,18.0,10.0,15.0,15.0,63.55,43.58,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,75.1,76.11,18.84,16.6
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,IRFC,Financial Services,Credit Services,FINANCIAL,Range Accumulation Zone,Bullish,Normal,100.9,88.28,-12.51,False,Failing,17.83,3.11,50.0,16.0,25.0,25.0,29.0,29.0,18.0,0.0,15.0,15.0,58.25,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.84,79.55,21.8,0.0
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,IRFC,Financial Services,Credit Services,FINANCIAL,Avoid / Risky,Bearish,High,100.9,88.28,-12.51,True,Correct Warning,17.83,3.11,50.0,16.0,25.0,25.0,29.0,29.0,18.0,0.0,15.0,15.0,58.25,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.84,79.55,21.8,0.0
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,KOTAKBANK,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,402.15,380.35,-5.42,False,Failing,16.23,4.31,45.0,22.0,23.0,16.0,28.0,21.0,18.0,10.0,15.0,15.0,61.61,45.64,E Avoid,E Avoid,Neutral Range,Accumulation Zone,66.17,79.82,55.35,20.19
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,KOTAKBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,402.15,380.35,-5.42,True,Correct Warning,16.23,4.31,45.0,22.0,23.0,16.0,28.0,21.0,18.0,10.0,15.0,15.0,61.61,45.64,E Avoid,E Avoid,Neutral Range,Accumulation Zone,66.17,79.82,55.35,20.19
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,52W Low Opportunity,Bullish,Normal,1326.5,1328.5,0.15,True,Neutral,15.25,10.63,33.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,51.73,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,86.76,79.99,8.05,22.56
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,Range Accumulation Zone,Bullish,Normal,1326.5,1328.5,0.15,True,Neutral,15.25,10.63,33.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,51.73,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,86.76,79.99,8.05,22.56
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,Avoid / Risky,Bearish,High,1326.5,1328.5,0.15,False,Neutral,15.25,10.63,33.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,51.73,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,86.76,79.99,8.05,22.56
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,COCHINSHIP,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,1476.4,1400.7,-5.13,False,Failing,12.41,1.61,37.0,13.0,24.0,24.0,27.0,27.0,10.0,0.0,15.0,15.0,49.25,40.88,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,74.7,78.83,38.5,13.2
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,COCHINSHIP,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,1476.4,1400.7,-5.13,True,Correct Warning,12.41,1.61,37.0,13.0,24.0,24.0,27.0,27.0,10.0,0.0,15.0,15.0,49.25,40.88,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,74.7,78.83,38.5,13.2
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,IRCON,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,139.13,129.1,-7.21,False,Failing,9.11,0.0,35.0,13.0,16.0,16.0,19.0,19.0,10.0,0.0,15.0,15.0,50.42,39.01,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,67.44,76.46,33.93,9.25
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,IRCON,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,139.13,129.1,-7.21,True,Correct Warning,9.11,0.0,35.0,13.0,16.0,16.0,19.0,19.0,10.0,0.0,15.0,15.0,50.42,39.01,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,67.44,76.46,33.93,9.25
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,KAYNES,Technology,Electronic Components,IT_TECH,52W Low Opportunity,Bullish,Normal,3283.5,3367.8,2.57,True,Working,5.2,10.9,25.0,40.0,24.0,24.0,24.0,24.0,0.0,8.0,15.0,15.0,49.16,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.82,67.37,11.63,22.46
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,KAYNES,Technology,Electronic Components,IT_TECH,Range Accumulation Zone,Bullish,Normal,3283.5,3367.8,2.57,True,Working,5.2,10.9,25.0,40.0,24.0,24.0,24.0,24.0,0.0,8.0,15.0,15.0,49.16,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.82,67.37,11.63,22.46
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,KAYNES,Technology,Electronic Components,IT_TECH,Avoid / Risky,Bearish,High,3283.5,3367.8,2.57,False,False Warning,5.2,10.9,25.0,40.0,24.0,24.0,24.0,24.0,0.0,8.0,15.0,15.0,49.16,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.82,67.37,11.63,22.46
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,52W Low Opportunity,Bullish,Normal,246.19,225.27,-8.5,False,Failing,0.41,0.0,27.0,16.0,4.0,4.0,7.0,7.0,0.0,0.0,15.0,15.0,46.31,34.82,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,72.67,67.4,2.58,0.0
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,246.19,225.27,-8.5,False,Failing,0.41,0.0,27.0,16.0,4.0,4.0,7.0,7.0,0.0,0.0,15.0,15.0,46.31,34.82,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,72.67,67.4,2.58,0.0
20.07.2026 at 01:08 PM IST,2026-06-22,28,30D,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,246.19,225.27,-8.5,True,Correct Warning,0.41,0.0,27.0,16.0,4.0,4.0,7.0,7.0,0.0,0.0,15.0,15.0,46.31,34.82,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,72.67,67.4,2.58,0.0
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,MTARTECH,Industrials,Specialty Industrial Machinery,CAPITAL_GOODS_INFRA,High Conviction,Bullish,High,8374.5,5744.0,-31.41,False,Failing,65.31,14.95,70.0,23.0,63.0,0.0,78.0,0.0,58.0,30.0,0.0,0.0,62.63,31.59,A Strong,E Avoid,Wide / Volatile Range,Wide / Volatile Range,49.32,41.91,100.0,51.94
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,MTARTECH,Industrials,Specialty Industrial Machinery,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,8374.5,5744.0,-31.41,False,Failing,65.31,14.95,70.0,23.0,63.0,0.0,78.0,0.0,58.0,30.0,0.0,0.0,62.63,31.59,A Strong,E Avoid,Wide / Volatile Range,Wide / Volatile Range,49.32,41.91,100.0,51.94
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,MTARTECH,Industrials,Specialty Industrial Machinery,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,8374.5,5744.0,-31.41,False,Failing,65.31,14.95,70.0,23.0,63.0,0.0,78.0,0.0,58.0,30.0,0.0,0.0,62.63,31.59,A Strong,E Avoid,Wide / Volatile Range,Wide / Volatile Range,49.32,41.91,100.0,51.94
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,MTARTECH,Industrials,Specialty Industrial Machinery,CAPITAL_GOODS_INFRA,Low Risk Quality,Bullish,Normal,8374.5,5744.0,-31.41,False,Failing,65.31,14.95,70.0,23.0,63.0,0.0,78.0,0.0,58.0,30.0,0.0,0.0,62.63,31.59,A Strong,E Avoid,Wide / Volatile Range,Wide / Volatile Range,49.32,41.91,100.0,51.94
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,DATAPATTNS,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,4822.1,4022.2,-16.59,False,Failing,60.76,33.91,70.0,23.0,54.0,49.0,60.0,55.0,65.0,20.0,0.0,0.0,66.29,36.31,B Watchlist,E Avoid,Wide / Volatile Range,Wide / Volatile Range,47.86,43.87,100.0,71.35
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,DATAPATTNS,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,4822.1,4022.2,-16.59,False,Failing,60.76,33.91,70.0,23.0,54.0,49.0,60.0,55.0,65.0,20.0,0.0,0.0,66.29,36.31,B Watchlist,E Avoid,Wide / Volatile Range,Wide / Volatile Range,47.86,43.87,100.0,71.35
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,DATAPATTNS,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Relative Strength Leader,Bullish,Normal,4822.1,4022.2,-16.59,False,Failing,60.76,33.91,70.0,23.0,54.0,49.0,60.0,55.0,65.0,20.0,0.0,0.0,66.29,36.31,B Watchlist,E Avoid,Wide / Volatile Range,Wide / Volatile Range,47.86,43.87,100.0,71.35
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,DATAPATTNS,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Low Risk Quality,Bullish,Normal,4822.1,4022.2,-16.59,False,Failing,60.76,33.91,70.0,23.0,54.0,49.0,60.0,55.0,65.0,20.0,0.0,0.0,66.29,36.31,B Watchlist,E Avoid,Wide / Volatile Range,Wide / Volatile Range,47.86,43.87,100.0,71.35
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,ZENTEC,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,1997.0,1737.1,-13.01,False,Failing,54.91,34.31,62.0,23.0,47.0,47.0,49.0,49.0,65.0,30.0,0.0,0.0,74.26,43.83,C Neutral,E Avoid,Range Breakout Watch,Profit Booking Zone,55.0,51.73,100.0,83.04
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,ZENTEC,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Relative Strength Leader,Bullish,Normal,1997.0,1737.1,-13.01,False,Failing,54.91,34.31,62.0,23.0,47.0,47.0,49.0,49.0,65.0,30.0,0.0,0.0,74.26,43.83,C Neutral,E Avoid,Range Breakout Watch,Profit Booking Zone,55.0,51.73,100.0,83.04
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,GRSE,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Low Risk Quality,Bullish,Normal,2798.3,2561.9,-8.45,False,Failing,51.56,11.96,60.0,8.0,41.0,41.0,53.0,53.0,48.0,10.0,0.0,15.0,57.88,37.63,C Neutral,E Avoid,Profit Booking Zone,Neutral Range,57.86,60.63,90.32,46.1
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,GRSE,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,2798.3,2561.9,-8.45,True,Correct Warning,51.56,11.96,60.0,8.0,41.0,41.0,53.0,53.0,48.0,10.0,0.0,15.0,57.88,37.63,C Neutral,E Avoid,Profit Booking Zone,Neutral Range,57.86,60.63,90.32,46.1
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,4408.1,4476.8,1.56,True,Neutral,49.36,43.86,50.0,60.0,55.0,51.0,61.0,57.0,38.0,20.0,0.0,0.0,56.23,55.98,C Neutral,D Weak,Profit Booking Zone,Profit Booking Zone,65.58,65.03,81.02,93.29
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,4408.1,4476.8,1.56,True,Neutral,49.36,43.86,50.0,60.0,55.0,51.0,61.0,57.0,38.0,20.0,0.0,0.0,56.23,55.98,C Neutral,D Weak,Profit Booking Zone,Profit Booking Zone,65.58,65.03,81.02,93.29
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,4408.1,4476.8,1.56,False,Neutral,49.36,43.86,50.0,60.0,55.0,51.0,61.0,57.0,38.0,20.0,0.0,0.0,56.23,55.98,C Neutral,D Weak,Profit Booking Zone,Profit Booking Zone,65.58,65.03,81.02,93.29
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,LT,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,4209.4,3826.2,-9.1,False,Failing,48.61,0.0,65.0,18.0,35.0,0.0,41.0,0.0,48.0,10.0,0.0,15.0,66.3,35.94,C Neutral,E Avoid,Profit Booking Zone,Lower Range Watch,61.94,67.42,100.0,32.23
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,LT,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,4209.4,3826.2,-9.1,True,Correct Warning,48.61,0.0,65.0,18.0,35.0,0.0,41.0,0.0,48.0,10.0,0.0,15.0,66.3,35.94,C Neutral,E Avoid,Profit Booking Zone,Lower Range Watch,61.94,67.42,100.0,32.23
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,CYIENTDLM,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,473.65,593.35,25.27,True,Working,47.91,43.66,65.0,52.0,28.0,24.0,34.0,30.0,55.0,65.0,0.0,0.0,65.76,74.22,C Neutral,D Weak,Wide / Volatile Range,Wide / Volatile Range,45.44,44.94,100.0,100.0
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,426.9,407.05,-4.65,False,Failing,46.81,15.96,50.0,13.0,62.0,62.0,68.0,68.0,18.0,0.0,0.0,15.0,58.18,44.18,C Neutral,E Avoid,Neutral Range,Accumulation Zone,72.42,88.35,46.67,0.0
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,ICICIBANK,Financial Services,Banks - Regional,BANK,52W Low Opportunity,Bullish,Normal,1346.5,1451.2,7.78,True,Working,44.73,46.11,70.0,62.0,38.0,38.0,49.0,49.0,18.0,38.0,0.0,0.0,66.42,72.05,D Weak,C Neutral,Neutral Range,Profit Booking Zone,66.03,62.35,62.9,100.0
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,ICICIBANK,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,1346.5,1451.2,7.78,True,Working,44.73,46.11,70.0,62.0,38.0,38.0,49.0,49.0,18.0,38.0,0.0,0.0,66.42,72.05,D Weak,C Neutral,Neutral Range,Profit Booking Zone,66.03,62.35,62.9,100.0
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,AXISBANK,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,1357.9,1251.6,-7.83,False,Failing,39.18,0.0,60.0,28.0,21.0,17.0,26.0,22.0,38.0,0.0,0.0,20.0,64.58,33.58,D Weak,E Avoid,Profit Booking Zone,Accumulation Zone,59.46,73.31,92.58,12.97
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,AXISBANK,Financial Services,Banks - Regional,BANK,Range Profit Booking Zone,Bearish,Normal,1357.9,1251.6,-7.83,True,Correct Warning,39.18,0.0,60.0,28.0,21.0,17.0,26.0,22.0,38.0,0.0,0.0,20.0,64.58,33.58,D Weak,E Avoid,Profit Booking Zone,Accumulation Zone,59.46,73.31,92.58,12.97
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,AXISBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,1357.9,1251.6,-7.83,True,Correct Warning,39.18,0.0,60.0,28.0,21.0,17.0,26.0,22.0,38.0,0.0,0.0,20.0,64.58,33.58,D Weak,E Avoid,Profit Booking Zone,Accumulation Zone,59.46,73.31,92.58,12.97
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,SBIN,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,1035.1,1046.0,1.05,True,Neutral,38.78,33.41,50.0,55.0,26.0,26.0,32.0,32.0,38.0,18.0,0.0,0.0,63.97,57.56,D Weak,E Avoid,Lower Range Watch,Lower Range Watch,72.34,73.79,30.27,34.54
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,SBIN,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,1035.1,1046.0,1.05,True,Neutral,38.78,33.41,50.0,55.0,26.0,26.0,32.0,32.0,38.0,18.0,0.0,0.0,63.97,57.56,D Weak,E Avoid,Lower Range Watch,Lower Range Watch,72.34,73.79,30.27,34.54
20.07.2026 at 01:08 PM IST,2026-06-19,31,30D,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,922.45,855.85,-7.22,False,Failing,37.91,22.56,60.0,42.0,7.0,7.0,9.0,9.0,55.0,20.0,0.0,0.0,67.98,48.62,D Weak,E Avoid,Profit Booking Zone,Profit Booking Zone,46.97,47.67,100.0,90.24
